sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
7669Bihar,W253345086084501,,BEGUSARAI,Bakhri,Manjaul,25.5625,86.1458,2019,7.39,532,0,195.264,14.16,52.3,25.6,N A,205,30.00,31.5952,23.5,2.9,0,,345.8,,,,2019,cgwb_2019.pdf
7670Bihar,W253404086111901,,BEGUSARAI,Bakhri,Peernagar,25.5678,86.1886,2019,7.5,491,0,183.06,31.86,33.6,2.3,N A,200,40.00,24.304,10.3,8.4,0,,319.15,,,,2019,cgwb_2019.pdf
7671Bihar,W253549086131401,,BEGUSARAI,Bakhri,Simri,25.5969,86.2206,2019,7.48,729,0,341.712,35.4,16.8,8.9,N A,255,54.00,29.1648,39.4,7.8,0.2,,473.85,,,,2019,cgwb_2019.pdf
7672Bihar,W252705085435401,,Patna,Barh,Agwanpur,25.4500,85.7300,2019,8.571,465.4,3,213.6708,38.995,13.9052,0.1597,N A,150,28.02,19.40388,56.36,3.44,0.8,,302.51,,,,2019,cgwb_2019.pdf
7673Bihar,W252745085314501,,Patna,Bakhtiarpur,Bakhtiarpur,25.4600,85.5300,2019,8.785,579.5,18,293.0342,49.63,15.4324,0,N A,145,12.01,27.9068,103.21,3.15,0.56,,376.675,,,,2019,cgwb_2019.pdf
7674Bihar,W252114085592801,,Patna,Mokama,Maranchi,25.3500,85.9900,2019,8.544,533.6,15,183.1464,70.9,36.6522,0,N A,205,28.02,32.7534,60.1,2.21,0.77,,346.84,,,,2019,cgwb_2019.pdf
7675Bihar,W252732085383301,,Patna,Barh,Rajpura,25.4600,85.1100,2019,8.449,1648,18,268.6147,297.78,44.7745,13.4742,N A,495,52.04,88.56699,141.96,1.66,0.76,,1071.2,,,,2019,cgwb_2019.pdf
7676Bihar,W252235086090201,,Begusarai,Matihani,Badalpura,25.3800,86.1500,2019,8.43,520,24,244.1952,42.54,24.0148,0.2351,N A,220,44.04,26.67767,27.22,15.24,0.6,,338,,,,2019,cgwb_2019.pdf
,W252514086162701,,,,,,,,8.344,1696,30,341.8733,319.05,26.4829,8.1559,N A,455,52.04,78.85825,192.86,16.68,0.76,,1102.4,,,,2019,cgwb_2019.pdf
7678Bihar,W251600086300001,,Begusarai,Balia,Bariarpur,25.4000,86.2600,2019,8.427,304.6,9,164.8318,35.45,14.0868,2.2005,N A,170,26.02,25.47282,12.55,5.17,0.38,,197.99,,,,2019,cgwb_2019.pdf
7679Bihar,W252400086083101,,Begusarai,Begusarai,Barieghu,25.4000,86.1400,2019,8.3,1073,39,476.1806,127.62,17.0622,0.4811,N A,350,30.02,66.73301,112.57,8.68,0.51,,697.45,,,,2019,cgwb_2019.pdf
7680Bihar,W252652086014001,,Begusarai,Barauni,Begusarai,25.4500,86.0300,2019,8.416,523.3,18,268.6147,60.265,14.1244,0.0015,N A,250,40.03,36.38835,38.9,3.76,0.52,,340.145,,,,2019,cgwb_2019.pdf
,W252245086081501,,,,,,,,8.788,417.9,18,207.5659,46.085,17.257,2.8284,N A,200,20.02,36.39806,33.91,4.42,0.81,,271.635,,,,2019,cgwb_2019.pdf
7682Bihar,W252152086133901,,Begusarai,Matihani,Dariarpur,25.3600,86.2300,2019,8.297,604.4,12,207.5659,95.715,55.402,0.214,N A,310,44.04,48.52233,27.82,6.79,0.35,,392.86,,,,2019,cgwb_2019.pdf
7683Bihar,W191518084462301,,Begusarai,Cheria Bariarpur,Gopalpur,25.4400,86.2000,2019,8.056,614.5,0,244.1952,35.45,66.6399,0.3343,N A,275,44.04,40.02718,27.84,4.02,0.4,,399.425,,,,2019,cgwb_2019.pdf
7684Bihar,W252717086083201,,Begusarai,Begusarai,Haridia,25.4500,86.1400,2019,8.453,756.2,18,219.7757,106.35,50.6044,5.9577,N A,245,42.03,33.96019,94.55,5.58,0.54,,491.53,,,,2019,cgwb_2019.pdf
7685Bihar,W252620086043701,,Begusarai,Begusarai,Harpur,25.4400,86.0800,2019,8.39,1032,15,244.1952,226.88,46.7735,1.7697,N A,450,76.06,63.0699,69.4,6.26,0.44,,670.8,,,,2019,cgwb_2019.pdf
7686Bihar,W252744086263401,,Begusarai,Sahebpur Kamal,Heera tola,25.4600,86.4400,2019,8.126,675.4,0,213.6708,180.795,46.9006,0.3265,N A,325,44.04,52.16311,42.53,15.85,0.3,,439.01,,,,2019,cgwb_2019.pdf
7687Bihar,W252319086085301,,Begusarai,Begusarai,Kaithma,25.3900,86.1500,2019,8.424,376,15,213.6708,35.45,15.5589,0.1672,N A,215,36.03,30.32233,19.37,3.19,1,,244.4,,,,2019,cgwb_2019.pdf
7688Bihar,W252450086104001,,Begusarai,Begusarai,Lakho,25.4100,86.1800,2019,9.018,945,27,311.3489,198.52,37.6979,1.4948,N A,300,20.02,60.6699,117.41,11.78,0.83,,614.25,,,,2019,cgwb_2019.pdf
7689Bihar,W253027086075801,,Begusarai,Begusarai,Mohanpur Usrai,25.5100,86.1300,2019,8.2,464.9,0,250.3001,53.175,27.6598,0.2678,N A,175,38.03,19.39903,45.47,14.96,0.86,,302.185,,,,2019,cgwb_2019.pdf
7690Bihar,W252535086223204,,Begusarai,Sahebpur Kamal,New Jafar Nagar,25.4300,86.3800,2019,8.435,347.3,15,219.7757,127.62,5.5971,0.1099,N A,180,28.02,26.68544,72.77,14.22,0.94,,225.745,,,,2019,cgwb_2019.pdf
7691Bihar,W272200074310001,,Begusarai,Sahebpur Kamal,Raghunathpura,25.4400,86.4400,2019,8.383,931.9,18,311.3489,248.15,60.2122,1.7018,N A,395,22.02,82.51359,98.24,19.97,0.28,,605.735,,,,2019,cgwb_2019.pdf
,W252308086150601,,,,,,,,8.48,622.2,30,262.5098,102.805,36.5243,0.6974,N A,280,30.02,49.74272,59.88,9.48,0.63,,404.43,,,,2019,cgwb_2019.pdf
7693Bihar,W263707079072601,,Begusarai,Sahebpur Kamal,Sabdalpur,25.4200,86.4300,2019,8.31,611.8,21,256.405,163.07,7.8067,1.542,N A,280,34.03,47.31359,69.61,17.65,0.31,,397.67,,,,2019,cgwb_2019.pdf
7694Bihar,W252845085564501,,Begusarai,Teghra,Teghra,25.4800,85.9500,2019,8.535,609.2,30,231.9854,106.35,31.4077,0.1938,N A,295,30.02,53.3835,41.09,6.06,0.3,,395.98,,,,2019,cgwb_2019.pdf
7695Bihar,W252758087360701,,Khagaria,Chautham,Basantpur,25.5000,86.5900,2019,8.53,363.4,12,225.8806,67.355,5.6507,0.2247,N A,200,28.02,31.53981,39.71,5.21,0.46,,236.21,,,,2019,cgwb_2019.pdf
7696Bihar,W253245086403001,,Khagaria,Chautham,Chautham,25.5500,86.6800,2019,8.102,615.4,0,274.7196,163.07,7.6456,0.1783,N A,225,34.03,33.96408,79.72,23.16,0.54,,400.01,,,,2019,cgwb_2019.pdf
7697Bihar,W131351092571902,,Khagaria,Khagaria,Durgapur,25.4800,86.4600,2019,8.172,962.7,0,305.244,163.07,14.9333,4.9337,N A,275,32.03,47.31456,51.59,63.99,0.23,,625.755,,,,2019,cgwb_2019.pdf
7698Bihar,W210951073414401,,Khagaria,Gogri,Gandhinagar,25.4500,86.6700,2019,8.536,1055,27,274.7196,109.89,40.7451,19.259,N A,500,50.04,90.99515,46.01,0.287,0.97,,685.75,,,,2019,cgwb_2019.pdf
7699Bihar,W253032086232601,,Khagaria,Khagaria,Ismailpur,25.5100,86.3900,2019,8.321,473.2,15,219.7757,163.07,2.8336,0.5172,N A,225,34.03,33.96408,68.19,19.99,0.58,,307.58,,,,2019,cgwb_2019.pdf
7700Bihar,W253004086250601,,Khagaria,Khagaria,Kasimpur,25.5000,86.4200,2019,8.513,349.8,9,195.3562,102.805,3.9484,0.3264,N A,155,26.02,21.83204,53.97,18.41,0.4,,227.37,,,,2019,cgwb_2019.pdf
7701Bihar,W252930086283001,,Khagaria,Khagaria,Khagaria,25.4900,86.4800,2019,8.3,556.2,15,250.3001,163.07,5.4272,0.3277,N A,250,36.03,38.81748,68.06,20.63,0.35,,361.53,,,,2019,cgwb_2019.pdf
7702Bihar,W253000086253001,,Khagaria,Khagaria,Labhgaon,25.5000,86.4300,2019,8.173,436,0,286.9294,80.4715,0.283313,0.2578,N A,225,38.03,31.53495,24.13,4.17,0.43,,283.4,,,,2019,cgwb_2019.pdf
,W252331086444601,,,,,,,,8.612,622,21,280.8245,46.085,89.0022,5.7893,N A,275,22.02,53.38738,48.79,9.75,0.46,,404.3,,,,2019,cgwb_2019.pdf
7704Bihar,W253042086281101,,Khagaria,Khagaria,Sonhauli,25.5100,86.4700,2019,9.18,1167,33,250.3001,148.89,142.3754,11.7179,N A,330,18.01,69.16602,109.2,24.44,0.51,,758.55,,,,2019,cgwb_2019.pdf
7705Bihar,W223217083510202,,Saharsa,Norha,Bangaon,25.8600,86.5400,2019,8.3,199.3,9,140.4122,24.815,16.0053,0.2993,N A,110,32.03,7.266019,27.55,2.59,0.5,,129.545,,,,2019,cgwb_2019.pdf
7706Bihar,W255223086362201,,Saharsa,Kahara,Basudeva,25.8700,86.6100,2019,8.445,513.3,15,183.1464,85.08,49.4284,0.895,N A,225,22.02,41.25146,50.11,5.34,0.47,,333.645,,,,2019,cgwb_2019.pdf
7707Bihar,W254522086333101,,Saharsa,Simri Bakhtiyarpur,Jamunia,25.7600,86.5600,2019,7.902,178.1,0,115.9927,85.08,48.303,3.716,N A,225,16.01,44.89515,14.07,1.78,0.4,,115.765,,,,2019,cgwb_2019.pdf
7708Bihar,W255421086314801,,Saharsa,Sata Katya,Patodi Bazar,25.9100,86.5300,2019,8.32,719.5,18,329.6635,92.17,54.5745,0.4457,N A,270,48.04,36.38447,66.64,27.18,0.8,,467.675,,,,2019,cgwb_2019.pdf
7709Bihar,W255421086314801,,Saharsa,Sata Katya,Patodi Bazar,25.9800,86.5500,2019,8.33,625.1,15,274.7196,141.8,11.6914,0.3715,N A,250,14.01,52.17767,69,19.45,0.58,,406.315,,,,2019,cgwb_2019.pdf
7710Bihar,W255542086323601,,Saharsa,Kahara,Tulsiyahi,25.9300,86.5400,2019,8.39,805.3,30,567.7538,49.63,3.2941,1.7924,N A,210,40.03,26.67961,129.86,38.63,1.2,,523.445,,,,2019,cgwb_2019.pdf
7711Bihar,W255432086500601,,Madhepura,Madhepura,Bhimpura,25.9100,86.8400,2019,8.3,557.9,15,280.8245,53.175,43.0201,0.5018,N A,290,50.04,40.02427,25.96,4.84,1.2,,362.635,,,,2019,cgwb_2019.pdf
7712Bihar,W230450082380701,,Madhepura,Chausa,Ganeshpur,25.5900,86.9800,2019,8.53,333.3,27,183.1464,85.08,29.0742,0.0487,N A,190,30.02,27.89806,52.2,11.27,1,,216.645,,,,2019,cgwb_2019.pdf
7713Bihar,W253534086561801,,Madhepura,Murliganj,Gaushala Chowk,25.5900,86.9400,2019,8.482,474.6,15,170.9366,56.72,46.645,4.1154,N A,190,38.03,23.03981,24.88,27.29,0.64,,308.49,,,,2019,cgwb_2019.pdf
,W260147086440801,,,,,,,,8.029,342.1,0,164.8318,88.625,48.1268,12.4757,N A,280,16.01,58.24466,17.98,12.46,1,,222.365,,,,2019,cgwb_2019.pdf
7715Bihar,W254458086592301,,Madhepura,Bihariganj,Kusthan,25.7500,86.9900,2019,8.459,551.3,18,225.8806,53.175,52.852,3.6529,N A,210,36.03,29.10874,31.05,63.79,0.64,,358.345,,,,2019,cgwb_2019.pdf
7716Bihar,W255545086523001,,Madhepura,Madhepura,Madhepura,25.9300,86.8800,2019,8.127,870.3,0,256.405,138.255,73.5129,10.8051,N A,490,66.05,78.85146,12.73,2.38,0.56,,565.695,,,,2019,cgwb_2019.pdf
7717Bihar,W255300086590001,,Madhepura,Murliganj,Murliganj,25.8800,86.9800,2019,8.411,762.3,42,341.8733,70.9,53.2481,1.6988,N A,280,44.04,41.24078,80.48,14.92,0.48,,495.495,,,,2019,cgwb_2019.pdf
7718Bihar,W181419077121101,,Madhepura,Murliganj,Rampur,25.8900,86.9400,2019,8.45,158.3,9,103.783,38.995,12.932,0.7491,N A,150,20.02,24.26214,10.63,2.83,0.75,,102.895,,,,2019,cgwb_2019.pdf
7719Bihar,W255417086431301,,Madhepura,Madhepura,Surajganj,25.9000,86.7200,2019,7.843,248.1,0,134.3074,138.255,31.3255,1.2666,N A,330,28.02,63.0932,15.44,3.61,0.46,,161.265,,,,2019,cgwb_2019.pdf
,W260815087254501,,,,,26.1375,87.4292,2019,8.45,1158,12,129.15,127.8,201,22,N A,305,50.00,43.74,115.9,5.52,0.81,,752.7,,,,2019,cgwb_2019.pdf
7721Bihar,W260309087090101,,Araria,Bhargama,Bhargama,26.0525,87.1503,2019,8.17,644,0,285,46.15,14.37,11.95,N A,225,32.00,35.235,18.3,42.54,0.88,,418.6,,,,2019,cgwb_2019.pdf
7722Bihar,W220733082153001,,Araria,Farbisganj,Matiyari,26.2889,87.2519,2019,8.18,1158,0,365,56.8,66.77,173,N A,310,56.00,41.31,85.36,61.95,0.13,,752.7,,,,2019,cgwb_2019.pdf
7723Bihar,W221339074394001,,Araria,PalasiForbesganj,Palasi,26.2519,87.5689,2019,8.04,242,0,61,46.15,5.18,2.67,N A,85,18.00,9.72,14.12,3.69,0.65,,157.3,,,,2019,cgwb_2019.pdf
7724Bihar,W233700087070001,,Araria,Raniganj,Raniganj,26.0694,87.2339,2019,7.74,568,0,269,28.4,17.94,12.18,N A,205,26.00,34.02,22,23.42,0.94,,369.2,,,,2019,cgwb_2019.pdf
,W255802087430201,,,,,,,,7.98,528,0,205,28.4,33.84,32.46,N A,155,28.00,20.655,38.18,19.6,0.85,,343.2,,,,2019,cgwb_2019.pdf
7726Bihar,W254420087123001,,Purnea,Banmankhi,Banmankhi,25.7389,87.2083,2019,8.14,280,0,144,7.1,7.36,1.88,N A,110,18.00,15.795,9.75,4.32,0.85,,182,,,,2019,cgwb_2019.pdf
7727Bihar,W255730087424502,,Purnea,Baisi,Bansbari,25.9583,87.7125,2019,8.15,508,0,182,35.5,33.35,33.03,N A,150,34.00,15.795,37.29,19.21,0.8,,330.2,,,,2019,cgwb_2019.pdf
7728Bihar,W254812087350001,,Purnea,,Barsoni,25.8033,87.5833,2019,8.19,592,0,225,49.7,40.94,5.99,N A,190,26.00,30.375,43.21,10.07,0.82,,384.8,,,,2019,cgwb_2019.pdf
7729Bihar,W255344087170101,,Purnea,Banmankhi,Budhia Gola,25.8956,87.2836,2019,7.9,449,0,210,10.65,34.36,5.87,N A,170,52.00,9.72,12.93,20.16,0.35,,291.85,,,,2019,cgwb_2019.pdf
7730Bihar,W254446087123101,,Purnea,Dhamdaha,Dhamdaha,25.7461,87.2086,2019,8.09,455,0,201,24.85,26.9,4.3,N A,165,30.00,21.87,16.89,19.01,0.54,,295.75,,,,2019,cgwb_2019.pdf
,W255703087310801,,,,,,,,8.11,525,0,220,21.3,45.87,4.15,N A,190,46.00,18.225,16.57,22.57,0.23,,341.25,,,,2019,cgwb_2019.pdf
7732Bihar,W254621087161601,,Purnea,Damdaha,Kajha,25.7725,87.2711,2019,8.03,439,0,250,10.65,8.21,2.28,N A,95,24.00,8.505,56.04,4.09,0,,285.35,,,,2019,cgwb_2019.pdf
7733Bihar,W232042087312001,,Purnea,Kasba,Kasba,25.8508,87.5336,2019,8.41,1317,9,597.8,67.45,57.91,17.42,N A,445,56.00,74.115,92.78,13.05,0.87,,856.05,,,,2019,cgwb_2019.pdf
7734Bihar,W255335087241601,,Purnea,Srinagar,Khata Hat,25.8931,87.4044,2019,8.34,424,3,195.2,14.2,27.47,2.73,N A,165,20.00,27.945,17.47,5.27,0.13,,275.6,,,,2019,cgwb_2019.pdf
7735Bihar,W255020087103001,,Purnea,Barhara,Mangujan,25.8389,87.1750,2019,8.29,476,0,164,31.95,45.16,16.02,N A,185,32.00,25.515,15.72,10.91,0.17,,309.4,,,,2019,cgwb_2019.pdf
7736Bihar,W254357087304001,,Purnea,Purnea E,Ranipatra,25.7325,87.5111,2019,8.04,234,0,103.7,7.1,16.38,1.92,N A,80,20.00,7.29,14.58,3.36,0,,152.1,,,,2019,cgwb_2019.pdf
7737Bihar,W253056087125801,,Purnea,Rupauli,Tikapatti Chowk,25.5156,87.2161,2019,8.07,697,0,275,53.25,49.76,4.18,N A,235,22.00,43.74,48.06,6.63,0.61,,453.05,,,,2019,cgwb_2019.pdf
7738Bihar,W193819084255201,,Katihar,Amdabad,Balrampur,25.3303,87.7456,2019,7.98,957,0,340,31.95,48.97,144,N A,205,34.00,29.16,111.04,25.83,0,,622.05,,,,2019,cgwb_2019.pdf
7739Bihar,W252758087360701,,Katihar,Pranpur,Basantpur,25.4661,87.6019,2019,7.79,1014,0,301,60.35,43.42,172,N A,290,42.00,44.955,61.25,64.28,0.15,,659.1,,,,2019,cgwb_2019.pdf
7740Bihar,W231552082435301,,Katihar,Sameli,Dumaria,25.4908,87.2425,2019,8.2,899,0,368,46.15,65.98,30.41,N A,245,54.00,26.73,89.36,7.35,0.25,,584.35,,,,2019,cgwb_2019.pdf
7741Bihar,W253945087454501,,Katihar,Kadwa,Kadwa,25.6625,87.7625,2019,8.21,594,0,248,39.05,35.86,12.09,N A,210,38.00,27.945,31.82,14.23,0,,386.1,,,,2019,cgwb_2019.pdf
,W230532078290001,,,,,,,,8.26,317,0,171,10.65,6.12,1.91,N A,115,38.00,4.86,17.9,4.08,0,,206.05,,,,2019,cgwb_2019.pdf
7743Bihar,W253645087241501,,Katihar,Korha,Korha,25.6125,87.4042,2019,8.28,557,0,325,7.1,0.2,6.63,N A,245,36.00,37.665,8.19,11.23,0.75,,362.05,,,,2019,cgwb_2019.pdf
7744Bihar,W252615087143001,,Katihar,Kursela,Kursela,25.4375,87.2417,2019,8.48,299,15,129,7.1,10.87,5.87,N A,100,26.00,8.505,19.5,2.77,0.81,,194.35,,,,2019,cgwb_2019.pdf
7745Bihar,W252945087144502,,Katihar (Purnea),Falka(Belari),Mahendrapur,25.4958,87.2458,2019,8.36,629,6,305,24.85,17.19,12.3,N A,160,42.00,13.365,63.68,13.78,0.75,,408.85,,,,2019,cgwb_2019.pdf
7746Bihar,W252015087383001,,Katihar,Manihari,Manihari,25.3375,87.6417,2019,8.44,394,9,140.3,31.95,34.02,2.5,N A,135,44.00,6.075,26.74,4.98,0.78,,256.1,,,,2019,cgwb_2019.pdf
7747Bihar,W261758087483501,,kishanganj,Bahadurganj,Bahadurganj B,26.2994,87.8097,2019,8.4,296,6,146.4,10.65,5.16,2.35,N A,100,28.00,7.29,17.05,6.67,0.92,,192.4,,,,2019,cgwb_2019.pdf
7748Bihar,W260734087513601,,Kishangan,Bahadurganj,Bhagalbari,26.1261,87.8600,2019,8.34,408,3,48.8,21.3,24.48,135,N A,145,40.00,10.935,24.96,4.11,0.12,,265.2,,,,2019,cgwb_2019.pdf
7749Bihar,W262055088080701,,Kishanganj,Pothia,Kaswa Kaliganj,26.3486,88.1353,2019,8.17,544,0,122,21.3,38.97,128,N A,180,48.00,14.58,34.96,10.99,0.74,,353.6,,,,2019,cgwb_2019.pdf
7750Bihar,W260545087561501,,Kishanganj,Kishanganj,Kishanganj,26.0958,87.9375,2019,8.21,684,0,259,56.8,43.36,11.75,N A,170,40.00,17.01,73.32,8.97,0.52,,444.6,,,,2019,cgwb_2019.pdf
7751Bihar,W260907087460101,,Kishanganj,Kochadhamin,Kochadhamin,26.1519,87.7669,2019,8.35,317,3,131,17.75,22.46,1.94,N A,105,18.00,14.58,22.17,5.4,0.98,,206.05,,,,2019,cgwb_2019.pdf
7752Bihar,W262210087410301,,Kishanganj,Teragachhi,Teragachhi,26.3694,87.6842,2019,8.14,731,0,314,28.4,65.43,10.84,N A,250,46.00,32.805,50.67,4.13,0.13,,475.15,,,,2019,cgwb_2019.pdf
,W262550088090001,,,,,,,,8.1,448,0,194,28.4,25.9,2.41,N A,170,32.00,21.87,22.49,3.16,1.1,,291.2,,,,2019,cgwb_2019.pdf
7754Bihar,W252030084514501,,Patna,Paliganj,Bharatpura,25.3417,84.8625,2019,8.14,876,0,460,31.95,22.48,3.49,N A,180,20.00,31.59,110,14,0.19,,569.4,,,,2019,cgwb_2019.pdf
7755Bihar,W252515084521301,,Patna,Bikram,Noniatola,25.4208,84.8703,2019,8.22,1095,0,415,46.15,47.34,66.39,N A,345,66.00,43.74,68,42,0.37,,711.75,,,,2019,cgwb_2019.pdf
7756Bihar,W250400085004801,,Jehnabad,Makhdumpur,Alubikha,25.0667,85.0133,2019,8.44,2110,9,683.2,127.8,201,24.32,N A,660,64.00,121.5,109,23,0.14,,1371.5,,,,2019,cgwb_2019.pdf
,W250854084422501,,,,,,,,8.26,387,0,207.4,10.65,8.48,9.79,N A,150,50.00,6.075,17,5,0.65,,251.55,,,,2019,cgwb_2019.pdf
7758Bihar,W250640084401101,,Arwal,Arwal,Bansi Surajpur,25.1111,84.6697,2019,8.25,531,0,305,7.1,6.94,3.7,N A,150,26.00,20.655,41,22,0.94,,345.15,,,,2019,cgwb_2019.pdf
7759Bihar,W250945085063001,,Jehnabad,Ghoshi,Ghoshi,25.1625,85.1083,2019,8.24,491,0,260,14.2,14.6,7.09,N A,165,40.00,15.795,30,12,0.15,,319.15,,,,2019,cgwb_2019.pdf
7760Bihar,W250509085085201,,Jehnabad,Hulasganj,Hulasganj,25.0858,85.1478,2019,8.23,973,0,436,42.6,71.62,7.09,N A,280,52.00,36.45,85,18,0.21,,632.45,,,,2019,cgwb_2019.pdf
7761Bihar,W251230084460001,,Arwal,Karpi,Imamganj,25.2083,25.2083,2019,8.21,1505,0,597,149.1,63.5,3.62,N A,470,50.00,83.835,115,26,0.85,,978.25,,,,2019,cgwb_2019.pdf
7762Bihar,W251200084531501,,Arwal,Arwal,Jhunathi,25.2000,84.8900,2019,8.46,527,9,274.5,14.2,14.16,1.82,N A,155,36.00,15.795,44,10,0.82,,342.55,,,,2019,cgwb_2019.pdf
7763Bihar,W251345085061501,,Jehnabad,Kako,Kako,25.2292,85.1042,2019,8.14,2377,0,682.65,249.71,86.39,161.3,N A,420,74.00,57.105,221.54,253,0.55,,1545.05,,,,2019,cgwb_2019.pdf
7764Bihar,W251245084494501,,Arwal,Karpi,Kinjer,25.2125,84.8292,2019,8.12,404,0,334.2,10.65,8.01,5.26,N A,220,46.00,25.515,36,15,0.15,,262.6,,,,2019,cgwb_2019.pdf
7765Bihar,W225542082264501,,Arwal,Kurtha,Kurtha,25.1292,84.8208,2019,7.97,942,0,401,74.55,49.58,4.56,N A,310,70.00,32.805,62,20,0.41,,612.3,,,,2019,cgwb_2019.pdf
7766Bihar,W250812085061901,,Jehnabad,Ghoshi,Lakhwar,25.1367,85.1053,2019,8.05,743,0,310,39.05,48.54,31.53,N A,245,54.00,26.73,51,10,0.54,,482.95,,,,2019,cgwb_2019.pdf
7767Bihar,W251125084361601,,Arwal,Arwal,Madhubani,25.1903,84.6044,2019,8.24,258,0,115.9,7.1,14.91,6.36,N A,75,22.00,4.86,20,9,0.23,,167.7,,,,2019,cgwb_2019.pdf
,W250445084584501,,,,,,,,8.53,772,15,341.6,42.6,38.26,5.69,N A,170,8.00,36.45,89,15,0,,501.8,,,,2019,cgwb_2019.pdf
7769Bihar,W251348084584101,,Jehnabad,Jehnabad,Teni Bigha,25.2300,84.9781,2019,8.13,2390,0,725.9,170.4,220,18.87,N A,880,60.00,177.39,128,25,0.87,,1553.5,,,,2019,cgwb_2019.pdf
7770Bihar,W244600084223001,,Aurangabad,Aurangabad,Aurangabad,24.7667,84.3750,2019,8.06,3270,0,927.2,358.55,210,6.35,N A,1255,58.00,269.73,145,50,0.13,,2125.5,,,,2019,cgwb_2019.pdf
7771Bihar,W245330084143001,,Aurangabad,Barun,Barun,24.8917,84.2417,2019,8.21,540,0,225,21.3,47,14.12,N A,130,24.00,17.01,54,15,0.17,,351,,,,2019,cgwb_2019.pdf
7772Bihar,W250130084253001,,Aurangabad,Daudnagar,Daudnagar,25.0250,84.4250,2019,8.05,1320,0,514,99.4,81.24,39.04,N A,395,76.00,49.815,110,20,0,,858,,,,2019,cgwb_2019.pdf
7773Bihar,W250238084323801,,Aurangabad,Hanspura,Etwan,25.0439,84.5439,2019,8.05,671,0,314,35.5,33,25.88,N A,220,56.00,19.44,48,9,0,,436.15,,,,2019,cgwb_2019.pdf
7774Bihar,W221428082085001,,Aurangabad,Madanpur,Madanpur,24.6667,84.5917,2019,7.9,632,0,281,31.95,36,16.14,N A,170,34.00,20.655,59,15,0.15,,410.8,,,,2019,cgwb_2019.pdf
7775Bihar,W204400077460001,,Aurangabad,Nabinagar,Mahuli,24.6114,84.1614,2019,7.89,1435,0,284,92.3,256,53.13,N A,455,36.00,88.695,110,20,0.23,,932.75,,,,2019,cgwb_2019.pdf
7776Bihar,W244715084085801,,Aurangabad,Nabinagar,Narari kala,24.7875,84.1494,2019,7.9,683,0,335,39.05,17.52,1.71,N A,200,46.00,20.655,59,11,0,,443.95,,,,2019,cgwb_2019.pdf
7777Bihar,W245415084233001,,Aurangabad,Obra,Obra,24.9042,84.3917,2019,7.96,601,0,274.5,21.3,36.8,17.32,N A,230,82.00,6.075,40,10,0,,390.65,,,,2019,cgwb_2019.pdf
7778Bihar,W243915084243902,,Aurangabad,Madanpur,Pataya,24.6542,84.4108,2019,8.01,864,0,390,35.5,60,16.43,N A,265,42.00,38.88,65,20,0,,561.6,,,,2019,cgwb_2019.pdf
,W245015084381501,,,,,,,,7.97,1189,0,504,67.45,73.05,29.8,N A,315,20.00,64.395,120,15,0,,772.85,,,,2019,cgwb_2019.pdf
7780Bihar,W245148084383101,,Aurangabad,Rafiganj,Tineri Morh,24.8633,84.6419,2019,8.24,889,0,460,14.2,23.84,11.15,N A,295,38.00,48.6,60,14,0.75,,577.85,,,,2019,cgwb_2019.pdf
7781Bihar,W243432084463201,,Gaya,Amas,Akauna,24.5756,84.7756,2019,8.02,545,0,264,17.75,31.31,12.04,N A,185,66.00,4.86,35,9,0.81,,354.25,,,,2019,cgwb_2019.pdf
7782Bihar,W243101084400001,,Gaya,Banke Bazar,Banke Bazar,24.5169,84.6667,2019,8.03,797,0,301,49.7,64.15,26.42,N A,175,62.00,4.86,95,12,0.75,,518.05,,,,2019,cgwb_2019.pdf
7783Bihar,W242607084320901,,Gaya,Imamganj,Baseta,24.3537,84.4049,2019,7.95,1415,0,525,110.05,37.55,126,N A,430,112.00,36.45,113,23,0.35,,919.75,,,,2019,cgwb_2019.pdf
7784Bihar,W243107084571301,,Gaya,Barachatti,Bhadeya,24.5186,84.9536,2019,7.96,2200,0,880,216.55,22.5,107,N A,765,100.00,125.145,136,30,0.31,,1430,,,,2019,cgwb_2019.pdf
7785Bihar,W244200084593001,,Gaya,Bodh Gaya,Bodh Gaya,24.7000,84.9917,2019,8.2,738,0,356,42.6,20.01,6.34,N A,155,38.00,14.58,86,22,0,,479.7,,,,2019,cgwb_2019.pdf
7786Bihar,W230653078553001,,Gaya,Dobhi,Dobhi,24.5319,84.9183,2019,7.94,915,0,369,67.45,51.85,20.36,N A,295,54.00,38.88,65,16,0.92,,594.75,,,,2019,cgwb_2019.pdf
7787Bihar,W240547086594601,,Gaya,Fatehpur,Fatehpur,24.6417,85.2292,2019,7.86,405,0,214,14.2,10.42,2.05,N A,130,46.00,3.645,30,6,0.12,,263.25,,,,2019,cgwb_2019.pdf
7788Bihar,W242601084290801,,Gaya,Dumaria,Magra,24.4336,84.4856,2019,7.55,1622,0,445.3,106.5,220,9.83,N A,485,58.00,82.62,142,16,0.32,,1054.3,,,,2019,cgwb_2019.pdf
