sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
5381,W272500082100002,Uttar Pradesh,Balrampur,Utraula,Utraula,27.3214,82.4075,2021,8.04,487,0,256,21,0,0,0,190,40,22,14,4.2,0,29,,,,,2021,cgwb_2021.pdf
5382,W273118082400001,Uttar Pradesh,Balrampur,Pachperwa H.Q.,Pachperwa,27.5272,82.6303,2021,8.30,797,0,500,14,0,0,0,280,20,55,74,0,0,24,,,,,2021,cgwb_2021.pdf
5383,W273215082321501,Uttar Pradesh,Balrampur,Gainsari H.Q.,Gainsari,27.5294,82.5475,2021,8.13,544,0,171,71,11,0,0,220,44,26,16,2.3,0.58,23,,,,,2021,cgwb_2021.pdf
5384,W270130082390001,Uttar Pradesh,Basti,Rudauli H.Q.,Rudauli,27.0275,82.8153,2021,7.93,2840,0,952,227,271,0,0,340,28,65,456,0,1.5,26,,,,,2021,cgwb_2021.pdf
5385,W114909093023001,Uttar Pradesh,Basti,Ramnagar H.Q.,Ramnagar,27.0606,82.6556,2021,8.19,650,0,329,14,5.9,0,0,230,28,38,30,3.0,0.66,32,,,,,2021,cgwb_2021.pdf
5386,W232500088270001,Uttar Pradesh,Basti,Bahadurpur H.Q.,Bahadurpur,26.6883,82.6881,2021,8.00,685,0,342,21,0,0,0,240,44,31,33,2.6,0.63,30,,,,,2021,cgwb_2021.pdf
5387,,Uttar Pradesh,Gonda,Mankapur H.Q.,Mankapur,27.0539,82.2139,2021,8.19,555,0,281,14,6.9,0,0,190,28,29,28,2.9,0.24,36,,,,,2021,cgwb_2021.pdf
5388,W243901085250601,Uttar Pradesh,Gonda,Nawabganj H.Q.,Nawabganj,26.8708,82.1361,2021,8.31,459,0,226,21,0,0,0,215,28,35,9.5,3.4,0,32,,,,,2021,cgwb_2021.pdf
5389,W244815085131501,Uttar Pradesh,Gonda,Wazirganj H.Q.,Wazirganj,26.9478,82.1208,2021,8.15,380,0,232,7.1,0,0,0,195,36,25,4.0,2.0,0.56,29,,,,,2021,cgwb_2021.pdf
5390,W263233084112301,Uttar Pradesh,Shrawasti,Jamunaha H.Q.,Jamunaha,27.8233,81.7714,2021,8.12,708,0,390,14,0,0,0,230,32,36,42,2.1,0.22,25,,,,,2021,cgwb_2021.pdf
5391,W272100082410001,Uttar Pradesh,Siddharth Nagar,Itwa H.Q.,Itwa,27.3217,82.6931,2021,7.97,610,0,317,14,6.5,0,0,245,44,32,16,1.7,0.55,29,,,,,2021,cgwb_2021.pdf
5392,W272955082470001,Uttar Pradesh,Siddharth Nagar,Badhni H.Q.,Badhni,27.4892,82.7769,2021,8.40,847,24,384,21,0,0,0,340,76,36,34,0,0.81,18,,,,,2021,cgwb_2021.pdf
5393,W244942083134201,Uttar Pradesh,Siddharth Nagar,Naugarh H.Q.,Naugarh,27.2706,83.0844,2021,7.89,827,0,415,36,5.4,0,0,320,36,55,25,2.2,0.75,28,,,,,2021,cgwb_2021.pdf
5394,W272205083070501,Uttar Pradesh,Siddharth Nagar,Birdpur H.Q.,Birdpur,27.3422,83.1100,2021,8.01,996,0,525,14,37,0,0,330,48,50,94,1.1,0.93,25,,,,,2021,cgwb_2021.pdf
5395,,Uttar Pradesh,Siddharth Nagar,Jogiya H.Q.,Jogiya,27.2528,83.0081,2021,7.82,946,0,500,21,0,0,0,380,48,62,23,2.0,0.77,29,,,,,2021,cgwb_2021.pdf
5396,W245154078284801,Uttar Pradesh,Siddharth Nagar,Bansi H.Q.,Bansi,27.1717,82.9292,2021,7.80,900,0,378,64,14,0,0,340,52,50,32,2.9,0.53,32,,,,,2021,cgwb_2021.pdf
5397,W301855078002601,Uttrakhand,Dehradun,Raipur,Kanwali,30.31528,78.00722,2021,7.39,903,Nil,342,28,92,14,nd,400,84,46,22,1.4,0,25,,,,,2021,cgwb_2021.pdf
5398,W200931085452501,Uttrakhand,Dehradun,Raipur,Niranjanpur,30.3039806,78.01123611,2021,7.43,900,Nil,378,43,56,31,nd,410,92,43,26,0.0,0,25,,,,,2021,cgwb_2021.pdf
5399,W301923077593101,Uttrakhand,Dehradun,Raipur,Harbanswala,30.32333,77.99222,2021,8.05,560,Nil,220,14,42,0,nd,240,64,19,8,1.2,0,16,,,,,2021,cgwb_2021.pdf
5400,W302235078055301,Uttrakhand,Dehradun,Raipur,Tarla Nagal,30.3763889,78.09833333,2021,7.87,537,Nil,244,14,33,0,nd,250,44,34,6,0.0,0,13,,,,,2021,cgwb_2021.pdf
5401,W302000078050201,Uttrakhand,Dehradun,Raipur,Nanurkhera,30.33333,78.08389,2021,7.84,503,Nil,244,14,25,0,nd,240,36,36,6,0.0,0,12,,,,,2021,cgwb_2021.pdf
5402,W302038078071301,Uttrakhand,Dehradun,Raipur,Maldeota,30.34389,78.12028,2021,8.19,2000,Nil,159,206,580,0,nd,210,20,38,375,9.2,0.18,9,,,,,2021,cgwb_2021.pdf
5403,W301438078074701,Uttrakhand,Dehradun,Raipur,Gularghagti,30.24389,78.13000,2021,7.80,872,Nil,268,14,150,0,nd,400,88,43,5,1.2,0,16,,,,,2021,cgwb_2021.pdf
5404,W301525078090101,Uttrakhand,Dehradun,Raipur,Bhopalpani (Badawali),32.3616667,78.35694444,2021,7.96,400,Nil,195,14,22,0,nd,180,48,14,14,1.0,0,36,,,,,2021,cgwb_2021.pdf
5405,W300618078173001,Uttrakhand,Dehradun,Doiwala,Rishikesh,30.11500000,78.29194444,2021,7.85,470,Nil,171,7,55,0,nd,200,48,19,8,0.0,0,23,,,,,2021,cgwb_2021.pdf
5406,W300057078121701,Uttrakhand,Dehradun,Doiwala,Khandgaon,30.01611,78.20500,2021,7.80,502,Nil,220,14,44,0,nd,220,32,34,17,0.0,0,13,,,,,2021,cgwb_2021.pdf
5407,W301040078080301,Uttrakhand,Dehradun,Doiwala,Bhaniawala,30.1777778,78.13444444,2021,8.10,471,Nil,183,14,36,0,nd,200,52,17,7,0.0,0,20,,,,,2021,cgwb_2021.pdf
5408,W301024078064801,Uttrakhand,Dehradun,Doiwala,Chandmari,30.17361,78.11361,2021,7.80,689,Nil,220,21,110,0,nd,330,72,36,5,1.3,0,13,,,,,2021,cgwb_2021.pdf
5409,W131800075460002,Uttrakhand,Dehradun,Sahaspur,Rampura,30.3697222,77.84416667,2021,7.48,430,Nil,146,35,11,30,nd,170,44,14,18,1.1,0,34,,,,,2021,cgwb_2021.pdf
5410,W302113077514801,Uttrakhand,Dehradun,Sahaspur,Selakui,30.3536111,77.86333333,2021,7.28,260,Nil,110,7,29,0,nd,110,20,14,12,0.0,0,25,,,,,2021,cgwb_2021.pdf
5411,W302048077564802,Uttrakhand,Dehradun,Sahaspur,Nanda Ki Chowki,30.3466667,77.94666667,2021,7.71,1516,Nil,244,362,60,0,nd,430,120,31,166,1.9,0,26,,,,,2021,cgwb_2021.pdf
5412,,Uttrakhand,Dehradun,Sahaspur,Redapur,30.4058333,77.86333333,2021,7.41,280,Nil,61,14,62,0,nd,120,12,22,10,0.0,0,30,,,,,2021,cgwb_2021.pdf
5413,W203614085324201,Uttrakhand,Dehradun,Sahaspur,Shankarpur,30.39028,77.82806,2021,7.16,180,Nil,73,7,14,0,nd,60,16,5,13,0.0,0,30,,,,,2021,cgwb_2021.pdf
5414,W302510077493401,Uttrakhand,Dehradun,Sahaspur,Chhorba,30.4113889,77.81250000,2021,7.62,226,Nil,61,14,53,0,nd,110,16,17,10,0.0,0,30,,,,,2021,cgwb_2021.pdf
5415,W301843077584501,Uttrakhand,Dehradun,Sahaspur,telpura,30.312222,77.97944444,2021,7.58,940,Nil,366,28,95,26.5,nd,450,104,46,12,0.0,0,27,,,,,2021,cgwb_2021.pdf
5416,W212025083575101,Uttrakhand,Dehradun,Sahaspur,Sahaspur,30.3866667,77.8125,2021,7.37,260,Nil,98,7,31,0,nd,100,16,14,13,0.0,0,23,,,,,2021,cgwb_2021.pdf
5417,W302437078040001,Uttrakhand,Dehradun,Sahaspur,Purukulgaon,30.41028,78.06667,2021,7.84,470,Nil,134,14,143,0,nd,280,48,38,7,0.0,0,20,,,,,2021,cgwb_2021.pdf
5418,W302312077582301,Uttrakhand,Dehradun,Sahaspur,Khandoli,30.3866667,77.97305556,2021,7.04,110,Nil,49,7,9,0,nd,50,4,10,6,0.0,0,23,,,,,2021,cgwb_2021.pdf
5419,W302208077480001,Uttrakhand,Dehradun,Vikas Nagar,Sabhawala,30.36889,77.80000,2021,8.90,351,24,24,28,46,24,nd,130,24,17,16,0.0,0,25,,,,,2021,cgwb_2021.pdf
5420,W301950077514401,Uttrakhand,Dehradun,Vikas Nagar,Singhniwala,30.33056,77.86222,2021,7.65,725,Nil,317,21,68,9.56,nd,370,88,36,8,0.0,0,20,,,,,2021,cgwb_2021.pdf
5421,W161430073360001,Uttrakhand,Dehradun,Vikas Nagar,Ramgarh,30.3313889,77.88194444,2021,7.43,700,Nil,293,28,50,14.15,nd,320,92,22,17,0.0,0,13,,,,,2021,cgwb_2021.pdf
5422,W302526077414401,Uttrakhand,Dehradun,Vikas Nagar,Judli,30.4238889,77.69555556,2021,7.89,455,Nil,220,7,19,0,nd,190,52,14,13,0.0,0,14,,,,,2021,cgwb_2021.pdf
5423,W302625077372501,Uttrakhand,Dehradun,Vikas Nagar,Badripur,30.4013889,77.75111111,2021,7.24,365,Nil,146,14,25,0,nd,150,36,14,10,0.0,0,20,,,,,2021,cgwb_2021.pdf
5424,W302945077473301,Uttrakhand,Dehradun,Vikas Nagar,Dakpatthar,30.49611,77.79250,2021,7.66,389,Nil,195,21,30,0,nd,200,44,22,14,1.4,0,17,,,,,2021,cgwb_2021.pdf
5425,W305419076502301,Uttrakhand,Dehradun,Vikas Nagar,Barotiwala,30.43417,77.79111,2021,7.32,177,Nil,85,7,13,0,nd,80,16,10,8.4,0.0,0,20,,,,,2021,cgwb_2021.pdf
5426,W302624077421001,Uttrakhand,Dehradun,Vikas Nagar,Dhakrani,30.44000,77.70278,2021,7.11,190,Nil,73,7,17,0,nd,90,16,12,3,0.0,0,23,,,,,2021,cgwb_2021.pdf
5427,W302218077431901,Uttrakhand,Dehradun,Vikas Nagar,Timli,30.3719444,77.72222222,2021,7.10,248,Nil,134,7,6,0,nd,120,28,12,6.59,1.3,0,21,,,,,2021,cgwb_2021.pdf
5428,W302639077465601,Uttrakhand,Dehradun,Vikas Nagar,Baluwala,30.4444444,77.7825,2021,7.34,165,Nil,73,7,8,0,nd,70,12,10,7,0.0,0,20,,,,,2021,cgwb_2021.pdf
5429,,Uttrakhand,Dehradun,Vikas Nagar,Luxmipur,30.43778,77.79000,2021,7.27,150,Nil,73,7,5,0,nd,60,8,10,8,0.0,0,23,,,,,2021,cgwb_2021.pdf
5430,W301252078030801,Uttrakhand,Dehradun,Vikas Nagar,Dudhli,30.2147222,78.05250000,2021,7.41,657,Nil,293,28,22,21.65,nd,310,56,41,12,1.2,0,19,,,,,2021,cgwb_2021.pdf
5431,W200637085522301,Uttrakhand,Dehradun,Kalsi,Haripur,30.5161111,70.83555556,2021,7.50,395,Nil,159,28,12,6.5,nd,170,40,17,10,2.0,0,15,,,,,2021,cgwb_2021.pdf
5432,W292159079055301,Uttrakhand,Nainital,Ramnagar,Chilkiya,29.3663889,79.09805556,2021,7.91,600,nil,354,21,21,5,nd,320,96,19,8.3,1.6,0,20,,,,,2021,cgwb_2021.pdf
5433,W114909093023001,Uttrakhand,Nainital,Ramnagar,Ramnagar,29.3947222,79.12722222,2021,7.85,600,nil,378,14,5,0,nd,310,64,36,16,3.1,0,21,,,,,2021,cgwb_2021.pdf
5434,W291943079302001,Uttrakhand,Nainital,Bhimtal,Dogaon,29.3286111,79.50555556,2021,7.62,450,nil,281,7,5.4,0,nd,230,48,27,10,1.4,0,17,,,,,2021,cgwb_2021.pdf
5435,W292030079291201,Uttrakhand,Nainital,Bhimtal,Jyolikot,29.3416667,79.48694444,2021,7.89,350,nil,171,21,19,11,nd,170,40,17,8.9,2.6,0,15,,,,,2021,cgwb_2021.pdf
5436,W291830079331201,Uttrakhand,Nainital,Bhimtal,Salari,29.3083333,79.55333333,2021,8.07,730,nil,354,21,77,25,nd,390,106,30,9.5,1.1,0,25,,,,,2021,cgwb_2021.pdf
5437,,Uttrakhand,Almora,Tarikhet,Patali Talla,29.5708333,79.47972222,2021,7.71,450,nil,207,21,10,12.77,nil,190,68,5,15,4.1,0.31,27,,,,,2021,cgwb_2021.pdf
5438,W293547079270401,Uttrakhand,Almora,Tarikhet,Patali Malla,29.5294444,79.48361111,2021,7.67,365,nil,171,14,8,8.56,nil,150,44,10,11,3.8,0.13,19,,,,,2021,cgwb_2021.pdf
5439,W293538079275501,Uttrakhand,Almora,Tarikhet,Baniya Diggi,29.5938889,79.46527778,2021,7.55,233,nil,110,14,7,6,nil,100,20,12,11,3.1,0,20,,,,,2021,cgwb_2021.pdf
5440,W293810079365101,Uttrakhand,Almora,Hawalbagh,Katarmal,29.6391667,79.61472222,2021,7.89,249,nil,73,28,9,17,nil,100,24,10,10,6.0,0,21,,,,,2021,cgwb_2021.pdf
5441,W294242079373801,Uttrakhand,Almora,Hawalbagh,Bhagtola,29.7116667,79.62750000,2021,7.61,196,nil,98,7,5,0,nil,90,16,12,5,0.0,0,19,,,,,2021,cgwb_2021.pdf
5442,W294649079362501,Uttrakhand,Almora,Takula,Mehragaon (Someshwar),29.7802778,79.60722222,2021,7.59,198,nil,98,7,10,0,nil,80,16,10,5,15.0,nil,23,,,,,2021,cgwb_2021.pdf
5443,W294958079360901,Uttrakhand,Almora,Takula,Chhani Bartola,29.8327778,79.60250000,2021,7.19,120,nil,61,7,5,0,nil,70,12,10,2.17,1.2,0.22,28,,,,,2021,cgwb_2021.pdf
5444,W295424079211601,Uttrakhand,Almora,Chakutiya,Peepal Dhar,29.9069444,79.35472222,2021,7.57,470,nil,268,7,6.4,0,nil,230,36,34,5,0.0,0.32,7,,,,,2021,cgwb_2021.pdf
5445,W295430079211501,Uttrakhand,Almora,Chakutiya,Dhansari,29.9086111,79.35444444,2021,7.79,397,nil,220,7,8,0,nil,200,40,24,5,1.0,0.16,18,,,,,2021,cgwb_2021.pdf
5446,W295555079205401,Uttrakhand,Almora,Chakutiya,Dhalnagaon,29.9322222,79.34861111,2021,7.87,482,nil,220,28,15,0,nil,180,36,22,23,9.0,1.40,25,,,,,2021,cgwb_2021.pdf
5447,W295034079174901,Uttrakhand,Almora,Chakutiya,Deepakot,29.8427778,79.29722222,2021,7.35,222,nil,85,21,8,0,nil,80,20,7,15,1.9,0.32,18,,,,,2021,cgwb_2021.pdf
5448,W295314078080602,Uttrakhand,Haridwar,Bahadrabad,Dhanpura,29.84500000,78.11444444,2021,7.37,878,0,366,64,49,57,nil,320,76,31,52,37.0,NIL,23,,,,,2021,cgwb_2021.pdf
5449,W295101078185101,Uttrakhand,Haridwar,Bahadrabad,Laldhang,29.8502778,78.31444444,2021,7.51,564,0,256,28,52,0,nil,250,76,14,24,2.6,NIL,13,,,,,2021,cgwb_2021.pdf
5450,W260452077020301,Uttrakhand,Haridwar,Bahadrabad,Shyampur,29.8658333,78.18083333,2021,7.42,518,0,244,21,34,11,nil,250,84,10,8,2.4,NIL,21,,,,,2021,cgwb_2021.pdf
5451,W295739077572801,Uttrakhand,Haridwar,Bahadrabad,Jaswawala,29.9611111,77.95777778,2021,7.43,654,0,293,50,39,0,nil,310,88,22,16,1.4,NIL,13,,,,,2021,cgwb_2021.pdf
5452,W294536078062001,Uttrakhand,Haridwar,Bahadrabad,Dalupuri,29.76000000,78.10583333,2021,7.57,503,0,268,14,31,6.1,nil,250,76,14,9.7,1.3,NIL,17,,,,,2021,cgwb_2021.pdf
5453,W295819077565801,Uttrakhand,Haridwar,Bahadrabad,Kota Muradnagar,29.9722222,77.94972222,2021,7.51,1086,0,525,64,47,0,nil,430,84,53,69,1.5,NIL,17,,,,,2021,cgwb_2021.pdf
5454,,Uttrakhand,Haridwar,Bahadrabad,Jassodharpur,,,2021,7.62,636,0,244,14,35,12,nil,260,64,24,1.5,2.7,NIL,19,,,,,2021,cgwb_2021.pdf
5455,W300311077561801,Uttrakhand,Haridwar,Bhagwanpur,Bandarjud,,,2021,7.52,591,0,354,14,5,5,nil,290,60,34,13,1.5,NIL,24,,,,,2021,cgwb_2021.pdf
5456,W240223082121401,Uttrakhand,Haridwar,Bhagwanpur,Sarai,29.9077778,78.09805556,2021,7.49,687,0,244,43,46,78,nil,340,96,24,17,1.5,NIL,26,,,,,2021,cgwb_2021.pdf
5457,W300511077525301,Uttrakhand,Haridwar,Bhagwanpur,Budhwa Shahid,30.0869444,77.88111111,2021,7.61,494,0,281,7,5.5,24,nil,250,68,19,6.6,1.2,NIL,22,,,,,2021,cgwb_2021.pdf
5458,W273100081555501,Uttrakhand,Haridwar,Bhagwanpur,Bhagwanpur,29.9416667,77.81250000,2021,8.04,580,0,342,21,5,0,nil,190,40,22,57,1.3,0.26,21,,,,,2021,cgwb_2021.pdf
5459,W294633077594801,Uttrakhand,Haridwar,Laksar,Hussainpur,29.7758333,77.99694444,2021,7.71,602,0,342,21,16,0,nil,240,44,31,37,6.1,NIL,24,,,,,2021,cgwb_2021.pdf
5460,W294500078083001,Uttrakhand,Haridwar,Laksar,Bhikkampur,29.75000,78.14167,2021,7.45,873,0,378,78,5.7,72,nil,290,68,29,55,50.0,NIL,20,,,,,2021,cgwb_2021.pdf
5461,W294344077474901,Uttrakhand,Haridwar,Narsan,Lakhnauta,29.7288889,77.79722222,2021,7.46,642,0,305,21,34,38,nil,310,64,36,13,3.5,NIL,30,,,,,2021,cgwb_2021.pdf
5462,W294247077543901,Uttrakhand,Haridwar,Narsan,Gurukul Narsen,29.7133333,77.91111111,2021,7.84,336,0,159,14,23,5,nil,170,40,17,5.3,2.5,NIL,21,,,,,2021,cgwb_2021.pdf
5463,W291215076460001,Uttrakhand,Haridwar,Narsan,Mundlana,,,2021,7.81,417,0,220,21,15,0,nil,200,48,19,10,3.6,0.22,22,,,,,2021,cgwb_2021.pdf
5464,W232212073403801,Uttrakhand,Haridwar,Khanpur,Khanpur,29.5966667,78.00972222,2021,7.76,353,0,171,21,5,0,nil,50,16,2.4,53,4.2,NIL,21,,,,,2021,cgwb_2021.pdf
5465,W293400078013001,Uttrakhand,Haridwar,Khanpur,Dallawala,,,2021,7.98,492,0,281,14,16,0,nil,60,12,7.2,93,5.3,NIL,22,,,,,2021,cgwb_2021.pdf
5466,W303230077123001,Uttrakhand,Pauri Garhwal,,Trilokpur,29.7786111,78.44333333,2021,7.54,427,0,244,14,0,0,nil,180,48,14,19,1.5,NIL,15,,,,,2021,cgwb_2021.pdf
5467,W303426078194201,Uttrakhand,Uttarkashi,Chinyalisaur,Chinyalisaur,30.5738889,78.32861111,2021,7.61,506,0,268,21,16,0,nil,200,60,12,33,2.2,NIL,19,,,,,2021,cgwb_2021.pdf
5468,W304103078205701,Uttrakhand,Uttarkashi,Dhunda,Devidhar,30.6844444,78.34944444,2021,7.51,270,0,146,14,5,0,nil,110,20,14,16,0.0,NIL,10,,,,,2021,cgwb_2021.pdf
5469,W230450082380701,Uttrakhand,Uttarkashi,Bhatwari,Ganeshpur,30.7527778,78.47333333,2021,7.46,148,0,61,7,5.2,0,nil,60,12,7.2,2.0,2.8,NIL,14,,,,,2021,cgwb_2021.pdf
5470,W285509079575801,Uttrakhand,Udham Singh Nagar,Khatima,Khatima,28.9191667,79.96611111,2021,8.23,1104,0,415,71,27.9,45.003,nd,360,100,26,71.2,120.6,0.50,27,,,,,2021,cgwb_2021.pdf
5471,,Uttrakhand,Udham Singh Nagar,Khatima,Chakarpur,,,2021,8.22,638,0,329,28,5.6,0,nd,280,76,22,4.1,6.9,0.18,22,,,,,2021,cgwb_2021.pdf
5472,W285651079484701,Uttrakhand,Udham Singh Nagar,Sitarganj,Nanak mata,,,2021,8.03,908,0,403,21,49.6,24.884,nd,360,72,43,21.1,35.7,0.68,25,,,,,2021,cgwb_2021.pdf
5473,W200307085040801,Uttrakhand,Udham Singh Nagar,Sitarganj,Kalyanpur,28.9886111,79.69527778,2021,8.14,480,0,250,7,9.2,0,nd,215,56,18,0.0,1.5,0.00,24,,,,,2021,cgwb_2021.pdf
5474,W290057079472601,Uttrakhand,Udham Singh Nagar,Sitarganj,Tukri,29.0161111,79.79083333,2021,8.20,506,0,262,14,10.1,0,nd,215,52,20,7.7,13.0,0.26,25,,,,,2021,cgwb_2021.pdf
5475,W285232079393401,Uttrakhand,Udham Singh Nagar,Sitarganj,Begur Mod,28.8755556,79.65972222,2021,8.09,592,0,293,14,17.5,0,nd,215,60,16,24.9,42.2,0.42,25,,,,,2021,cgwb_2021.pdf
5476,W285938079462601,Uttrakhand,Udham Singh Nagar,Sitarganj,Dhyanpur,28.9938889,79.77388889,2021,7.62,457,0,262,7,8.7,0,nd,190,48,17,10.3,17.5,0.31,25,,,,,2021,cgwb_2021.pdf
5477,W240225079091501,Uttrakhand,Udham Singh Nagar,Rudrapur,Bara,28.8694444,79.60416667,2021,7.93,582,0,323,7,20.9,0,nd,220,52,22,22.4,38.0,0.48,26,,,,,2021,cgwb_2021.pdf
5478,W285434079312001,Uttrakhand,Udham Singh Nagar,Rudrapur,Kichha,28.9094444,79.52222222,2021,7.91,1135,0,476,50,44.4,110.06,0.932,360,72,43,45.3,76.7,0.43,35,,,,,2021,cgwb_2021.pdf
5479,,Uttrakhand,Udham Singh Nagar,Rudrapur,Gangapur,,,2021,7.64,513,0,287,14,20.5,6.629,nd,240,56,24,8.6,14.6,0.00,32,,,,,2021,cgwb_2021.pdf
5480,W285955079311801,Uttrakhand,Udham Singh Nagar,Rudrapur,Shantipuri,,,2021,7.78,477,0,244,14,22.9,5.092,nd,210,52,19,6.4,10.8,0.24,32,,,,,2021,cgwb_2021.pdf
5481,W262542083364201,Uttrakhand,Udham Singh Nagar,Rudrapur,Rudrapur,28.9969444,79.40222222,2021,7.96,492,0,262,21,22.9,0,nd,220,48,24,11.8,19.9,0.39,30,,,,,2021,cgwb_2021.pdf
5482,W201700086180001,Uttrakhand,Udham Singh Nagar,Rudrapur,Kanakpur,28.9663889,79.47722222,2021,7.57,693,0,342,25,64.5,0,nd,330,44,53,16.5,27.9,0.29,23,,,,,2021,cgwb_2021.pdf
5483,W252732085383301,Uttrakhand,Udham Singh Nagar,Rudrapur,Rajpura,28.9486111,79.52111111,2021,7.94,470,0,232,18,26.6,0,nd,200,44,22,8.8,14.9,0.52,28,,,,,2021,cgwb_2021.pdf
5484,W273100081555501,Uttrakhand,Udham Singh Nagar,Gadarpur,Bhagwanpur,28.9886111,79.34638889,2021,7.99,535,0,287,14,15.5,0,nd,230,44,29,9.1,15.3,0.17,29,,,,,2021,cgwb_2021.pdf
5485,W290547079183601,Uttrakhand,Udham Singh Nagar,Gadarpur,Lalpuri,29.0963889,79.31000000,2021,7.65,643,0,342,14,40.3,0,nd,300,48,43,8.1,13.7,0.19,29,,,,,2021,cgwb_2021.pdf
5486,W291003079093001,Uttrakhand,Udham Singh Nagar,Bazpur,Bazpur,29.16750000,79.15833333,2021,7.52,1040,0,476,50,107.9,0,nd,440,44,79,38.2,64.8,0.16,32,,,,,2021,cgwb_2021.pdf
5487,W291242079135301,Uttrakhand,Udham Singh Nagar,Bazpur,Jharkhandi,29.2116667,79.23138889,2021,7.50,927,0,439,21,39.7,8.79,nd,410,52,67,8.1,13.7,0.13,24,,,,,2021,cgwb_2021.pdf
5488,W291548079095301,Uttrakhand,Udham Singh Nagar,Bazpur,Banna Khera,,,2021,7.57,814,0,439,21,49.3,0,nd,390,64,55,8.4,14.3,0.18,24,,,,,2021,cgwb_2021.pdf
5489,W291153078070001,Uttrakhand,Udham Singh Nagar,Bazpur,Pritpur,29.1983333,78.11666667,2021,7.68,816,0,476,14,33.6,0,nd,410,68,58,12.2,20.6,0.16,26,,,,,2021,cgwb_2021.pdf
5490,W290829079112101,Uttrakhand,Udham Singh Nagar,Bazpur,Badaripur,29.1413889,78.18944444,2021,7.76,779,0,439,21,39.8,0,nd,380,60,55,10.7,18.1,0.11,27,,,,,2021,cgwb_2021.pdf
5491,W290910078575001,Uttrakhand,Udham Singh Nagar,Kashipur,Barkhare Pande,29.1527778,78.96388889,2021,7.90,1495,0,488,114,116.2,105.47,0.731,530,96,70,82.2,139.3,0.13,26,,,,,2021,cgwb_2021.pdf
5492,W192115083071101,Uttrakhand,Udham Singh Nagar,Kashipur,Kashipur,29.21250000,78.96333333,2021,7.97,637,0,256,57,29.3,0,nd,230,36,34,38.1,64.6,0.28,28,,,,,2021,cgwb_2021.pdf
5493,W291530078553001,Uttrakhand,Udham Singh Nagar,Kashipur,Bharatpur,29.2583333,78.92500000,2021,8.07,606,0,354,7,5.6,0,nd,180,36,22,50.0,84.7,0.78,22,,,,,2021,cgwb_2021.pdf
5494,W291643078500301,Uttrakhand,Udham Singh Nagar,Jaspur,Jaspur,29.2786111,78.83416667,2021,7.80,508,0,281,28,5.7,0,nd,240,64,19,16.8,28.5,0.63,24,,,,,2021,cgwb_2021.pdf
5495,W291954078524201,Uttrakhand,Udham Singh Nagar,Jaspur,Patrampur,29.3316667,78.87833333,2021,8.05,632,0,390,14,0.0,0,nd,270,48,36,29.7,50.4,0.60,25,,,,,2021,cgwb_2021.pdf
5496,,Uttrakhand,Udham Singh Nagar,Jaspur,angadpur,,,2021,7.67,484,0,232,21,6.3,0,nd,200,56,14,10.5,17.8,0.14,31,,,,,2021,cgwb_2021.pdf
5497,W131351092571902,Uttrakhand,Udham Singh Nagar,Jaspur,Durgapur,,,2021,7.89,600,0,342,21,8.8,0,nd,270,44,38,19.7,33.4,0.32,20,,,,,2021,cgwb_2021.pdf
5498,W291341078555101,Uttrakhand,Udham Singh Nagar,Jaspur,Missarwala,29.2280556,78.93111111,2021,7.75,548,0,305,21,6.9,12.702,nd,250,64,22,18.0,30.4,0.19,28,,,,,2021,cgwb_2021.pdf
5499,W290226080053901,Uttrakhand,Champawat,,Bichai,29.0408333,80.09416667,2021,7.95,479,0,275,21,8.2,0,nd,240,40,34,5.1,8.6,0.15,23,,,,,2021,cgwb_2021.pdf
5500,W232513087044201,West Bengal,Bankura,Bankura I,Benajira,23.17667,87.06778,2021,7.04,1368,0,256,266,91,94,,505,132,43,77,31.6,1.20,,890,6.42,,,2021,cgwb_2021.pdf
5501,W231245087023001,West Bengal,Bankura,Bankura II,Bankura,23.22889,87.06528,2021,7.03,629,0,207,60,28,34,,235,44,30,48,5.1,1.10,,377,1.92,,,2021,cgwb_2021.pdf
5502,W231517087052701,West Bengal,Bankura,Bankura II,Bikna,23.25500,87.09111,2021,7.76,578,0,153,117,15,7,,260,54,30,26,4.6,0.11,,347,0.35,,,2021,cgwb_2021.pdf
5503,W231924087302304,West Bengal,Bankura,Bankura II,Kadahghati,23.32361,87.50639,2021,8.06,439,0,171,28,30,6,,170,42,16,28,4.2,0.14,,259,0.88,,,2021,cgwb_2021.pdf
5504,W232537087160002,West Bengal,Bankura,Barjora,Barjora,23.42556,87.28361,2021,6.91,340,0,134,46,22,6,,140,32,15,30,3.1,1.00,,236,0.39,,,2021,cgwb_2021.pdf
5505,W232700087180501,West Bengal,Bankura,Barjora,,,,2021,7.44,1581,0,543,152,158,51,,370,58,55,180,22.1,1.30,,1009,,,,2021,cgwb_2021.pdf
5506,W230145087244001,West Bengal,Bankura,Bishnupur,Belsula,23.02722,87.40139,2021,7.21,1068,0,281,149,78,28,,250,62,23,60,112.6,1.30,,685,0.29,,,2021,cgwb_2021.pdf
