sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
7862,W192834084444801,ODISHA,GANJAM,HINJILICUT,Hinjlicut 1,19.47611111,84.74666667,2022,8.21,820,0,389.0,45.0,35.0,30.0,0,388,72.0,51.0,28.0,1.4,0.23,,,0,,,2022,cgwb_2022.pdf
7863,W192920084443001,ODISHA,GANJAM,HINJILICUT,Hinjlikatu,19.48888889,84.74166667,2022,7.88,1643,0,754.0,143.0,55.0,22.0,0,637,122.0,81.0,93.0,17.9,0.35,,,0,,,2022,cgwb_2022.pdf
7864,W192537085043001,ODISHA,GANJAM,GANJAM,Humma,19.42694444,85.075,2022,8.44,1556,18,694.0,167.0,19.0,4.0,0,618,118.0,79.0,107.0,42.7,0.31,,,0,,,2022,cgwb_2022.pdf
7865,W195815084464001,ODISHA,GANJAM,JAGANATHPRASAD,Jagannathprasad,19.97083333,84.77777778,2022,8.27,1080,0,473.0,87.0,34.0,45.0,0,428,82.0,54.0,57.0,7.5,0.41,,,0,,,2022,cgwb_2022.pdf
7866,W190430084302401,ODISHA,GANJAM,PATRAPUR,Jarada1,19.075,84.50666667,2022,8.42,540,24,138.0,68.0,28.0,4.0,0,174,40.0,19.0,44.0,0.3,0.14,,,0,,,2022,cgwb_2022.pdf
7867,W190538084364801,ODISHA,GANJAM,PATRAPUR,Jayantipur,19.09388889,84.61333333,2022,8.32,890,12,461.0,59.0,21.0,0.0,0,413,78.0,53.0,38.0,2.8,0.51,,,0,,,2022,cgwb_2022.pdf
7868,W195509084432401,ODISHA,GANJAM,JAGANATHPRASAD,Jhadabhumi,19.91916667,84.72333333,2022,8.03,540,0,287.0,31.0,10.0,22.0,0,259,48.0,34.0,19.0,0.6,0.20,,,0,,,2022,cgwb_2022.pdf
7869,W193759084395901,ODISHA,GANJAM,ASIKA,K Nuagaon,19.63305556,84.66638889,2022,8.34,480,12,215.0,40.0,11.0,0.0,0,204,46.0,22.0,26.0,3.9,0.21,,,0,,,2022,cgwb_2022.pdf
7870,W193459084403201,ODISHA,GANJAM,KAVISURJYANAGAR,K.S.Nagar1,19.58305556,84.67555556,2022,8.07,940,0,365.0,82.0,57.0,42.0,0,359,70.0,45.0,54.0,18.0,0.32,,,0,,,2022,cgwb_2022.pdf
7871,W194503084421601,ODISHA,GANJAM,BELLAGUNTHA,Kalamba,19.75083333,84.70444444,2022,8.19,1130,0,556.0,63.0,36.0,43.0,0,508,104.0,60.0,41.0,0.2,0.25,,,0,,,2022,cgwb_2022.pdf
7872,W191432084423401,ODISHA,GANJAM,KUKUDAKHANDI,Kankia,19.24222222,84.70944444,2022,8.08,384,0,203.0,28.0,5.0,0.0,0,174,36.0,21.0,19.0,4.1,0.30,,,0,,,2022,cgwb_2022.pdf
7873,W195400084532001,ODISHA,GANJAM,BELLAGUNTHA,Karachuli,19.9,84.88888889,2022,8.06,1098,0,490.0,94.0,42.0,17.0,0,423,74.0,58.0,61.0,28.9,0.31,,,0,,,2022,cgwb_2022.pdf
7874,W193635085051801,ODISHA,GANJAM,KHALIKOTE,Khalikot,19.60972222,85.08833333,2022,7.95,490,0,227.0,38.0,9.0,18.0,0,204,42.0,24.0,25.0,5.0,0.21,,,0,,,2022,cgwb_2022.pdf
7875,W194309084382701,ODISHA,GANJAM,ASIKA,Khandrabali,19.71916667,84.64083333,2022,8.4,588,12,263.0,49.0,18.0,1.0,0,254,52.0,30.0,32.0,0.4,0.35,,,0,,,2022,cgwb_2022.pdf
7876,W193730084561801,ODISHA,GANJAM,KHALIKOTE,Kodala,19.625,84.93833333,2022,8.01,890,0,353.0,99.0,42.0,2.0,0,299,50.0,42.0,64.0,19.4,1.18,,,0,,,2022,cgwb_2022.pdf
7877,W195316084344801,ODISHA,GANJAM,BELLAGUNTHA,Kontaipalli 1,19.88777778,84.58,2022,8.14,760,0,173.0,144.0,29.0,29.0,0,174,42.0,17.0,93.0,13.1,0.30,,,0,,,2022,cgwb_2022.pdf
7878,W192340084451501,ODISHA,GANJAM,KUKUDAKHANDI,Kukudahandi,19.39444444,84.75416667,2022,8.21,990,0,389.0,101.0,31.0,40.0,0,344,68.0,42.0,65.0,23.4,0.39,,,0,,,2022,cgwb_2022.pdf
7879,W192116084443401,ODISHA,GANJAM,KUKUDAKHANDI,Lanjia,19.35444444,84.74277778,2022,8.24,1263,0,604.0,101.0,43.0,17.0,0,523,122.0,53.0,65.0,24.2,0.44,,,0,,,2022,cgwb_2022.pdf
7880,W191810084453301,ODISHA,GANJAM,KUKUDAKHANDI,Lathi,19.30277778,84.75916667,2022,8.34,1618,12,700.0,171.0,26.0,41.0,0,637,150.0,64.0,110.0,23.2,0.28,,,0,,,2022,cgwb_2022.pdf
7881,W194715084310301,ODISHA,GANJAM,BELLAGUNTHA,Lathipada,19.7875,84.5175,2022,8.03,320,0,173.0,12.0,9.0,11.0,0,164,30.0,22.0,8.0,0.2,0.35,,,0,,,2022,cgwb_2022.pdf
7882,W190946084363601,ODISHA,GANJAM,CHIKITI,Laxmipur1,19.16277778,84.61,2022,8.26,930,0,293.0,130.0,20.0,43.0,0,264,48.0,35.0,84.0,12.0,0.44,,,0,,,2022,cgwb_2022.pdf
7883,W195333084334601,ODISHA,GANJAM,BELLAGUNTHA,Mallaspadar,19.8925,84.56277778,2022,8.35,280,12,108.0,24.0,1.0,11.0,0,120,24.0,15.0,15.0,0.9,0.89,,,0,,,2022,cgwb_2022.pdf
7884,W194824084395001,ODISHA,GANJAM,BELLAGUNTHA,Mangalpur2,19.80666667,84.66388889,2022,8.1,370,0,138.0,30.0,12.0,26.0,0,130,22.0,18.0,19.0,10.8,0.39,,,0,,,2022,cgwb_2022.pdf
7885,W191120084461901,ODISHA,GANJAM,RANGILUNDA,Mantridi,19.18888889,84.77194444,2022,8.35,1985,12,706.0,209.0,88.0,45.0,0,697,144.0,82.0,142.0,27.3,0.35,,,0,,,2022,cgwb_2022.pdf
7886,W200100084310201,ODISHA,GANJAM,BHANJANAGAR,Mujhagarh,20.01666667,84.51722222,2022,7.86,235,0,84.0,25.0,5.0,19.0,0,90,18.0,11.0,16.0,2.4,0.31,,,0,,,2022,cgwb_2022.pdf
7887,W193817084361401,ODISHA,GANJAM,ASIKA,Mundamarai,19.63805556,84.60388889,2022,8.01,501,0,179.0,59.0,3.0,32.0,0,169,36.0,19.0,39.0,3.4,0.28,,,0,,,2022,cgwb_2022.pdf
7888,W192006084521001,ODISHA,GANJAM,CHHATRAPUR,Narendrapur,19.335,84.86944444,2022,7.87,1700,0,688.0,183.0,84.0,48.0,0,637,124.0,80.0,119.0,25.2,0.18,,,0,,,2022,cgwb_2022.pdf
7889,W192742084531501,ODISHA,GANJAM,PURUSOTTAMPUR,Nuapalli,19.46166667,84.8875,2022,8.25,540,0,185.0,66.0,23.0,13.0,0,174,42.0,17.0,39.0,7.8,0.29,,,0,,,2022,cgwb_2022.pdf
7890,W192125084335801,ODISHA,GANJAM,KUKUDAKHANDI,Padmanavapur,19.35694444,84.56611111,2022,7.83,1762,0,789.0,160.0,65.0,12.0,0,657,136.0,77.0,101.0,21.1,0.19,,,0,,,2022,cgwb_2022.pdf
7891,W190750084341201,ODISHA,GANJAM,PATRAPUR,Patrapur,19.13055556,84.57,2022,8.02,830,0,395.0,82.0,9.0,3.0,0,339,68.0,41.0,52.0,11.2,0.21,,,0,,,2022,cgwb_2022.pdf
7892,W190742084343801,ODISHA,GANJAM,PATRAPUR,Patrapur1,19.12833333,84.57722222,2022,8.25,1020,0,484.0,64.0,35.0,33.0,0,453,82.0,60.0,43.0,4.6,0.31,,,0,,,2022,cgwb_2022.pdf
7893,W192214084375201,ODISHA,GANJAM,KUKUDAKHANDI,Pitamberpur,19.37055556,84.63111111,2022,8.7,740,47,150.0,122.0,7.0,0.0,0,209,42.0,25.0,85.0,7.3,0.56,,,0,,,2022,cgwb_2022.pdf
7894,W192715084444801,ODISHA,GANJAM,HINJILICUT,Pochilima,19.45416667,84.74666667,2022,8.45,1960,12,646.0,289.0,56.0,48.0,0,618,130.0,71.0,186.0,21.3,0.89,,,0,,,2022,cgwb_2022.pdf
7895,W194130084491001,ODISHA,GANJAM,POLASARA,Polasora,19.69166667,84.81944444,2022,8.21,1461,0,532.0,145.0,83.0,51.0,0,538,96.0,73.0,94.0,9.3,0.36,,,0,,,2022,cgwb_2022.pdf
7896,W192642084280001,ODISHA,GANJAM,SANAKHEMUNDI,Pudamari,19.445,84.46666667,2022,8.3,910,0,413.0,67.0,33.0,4.0,0,374,62.0,53.0,44.0,22.7,0.33,,,0,,,2022,cgwb_2022.pdf
7897,W193137085054501,ODISHA,GANJAM,KHALIKOTE,Rambha,19.52694444,85.09583333,2022,8.45,3030,24,1423.0,249.0,75.0,3.0,0,1235,251.0,148.0,161.0,59.9,0.41,,,0,,,2022,cgwb_2022.pdf
7898,W192114084461501,ODISHA,GANJAM,KUKUDAKHANDI,Ratanpur,19.35388889,84.77083333,2022,8.27,740,0,347.0,74.0,16.0,1.0,0,299,52.0,41.0,48.0,7.3,0.57,,,0,,,2022,cgwb_2022.pdf
7899,W200426084361201,ODISHA,GANJAM,JAGANATHPRASAD,Saishamuli 1,20.07388889,84.60333333,2022,8.1,960,0,335.0,152.0,11.0,20.0,0,299,54.0,40.0,99.0,21.3,0.32,,,0,,,2022,cgwb_2022.pdf
7900,W193027084361801,ODISHA,GANJAM,SARGAD,Sheragada2,19.5075,84.605,2022,8.81,1105,53,389.0,133.0,1.0,1.0,0,423,90.0,48.0,86.0,6.0,0.30,,,0,,,2022,cgwb_2022.pdf
7901,W194236084311401,ODISHA,GANJAM,SURADA,Soramani,19.71,84.52055556,2022,8.15,420,0,221.0,26.0,15.0,0.0,0,189,42.0,21.0,17.0,2.1,0.32,,,0,,,2022,cgwb_2022.pdf
7902,W194526084261201,ODISHA,GANJAM,SURADA,Soroda,19.75722222,84.43666667,2022,8.03,1554,0,520.0,193.0,69.0,47.0,0,498,96.0,63.0,125.0,10.1,0.31,,,0,,,2022,cgwb_2022.pdf
7903,W193223084371501,ODISHA,GANJAM,SARGAD,Subash Ch.Pur,19.53972222,84.62083333,2022,8.14,870,0,305.0,139.0,22.0,16.0,0,269,58.0,30.0,90.0,2.4,0.30,,,0,,,2022,cgwb_2022.pdf
7904,W190930084320001,ODISHA,GANJAM,PATRAPUR,Surangi,19.15833333,84.53333333,2022,8.45,1580,29,508.0,235.0,58.0,2.0,0,488,82.0,69.0,153.0,8.3,0.32,,,0,,,2022,cgwb_2022.pdf
7905,W191007084432001,ODISHA,GANJAM,CHIKITI,Surlaroad 1,19.16861111,84.72222222,2022,8.85,2580,35,1041.0,293.0,47.0,6.0,0,946,156.0,136.0,187.0,57.2,0.32,,,0,,,2022,cgwb_2022.pdf
7906,W192228084524701,ODISHA,GANJAM,CHHATRAPUR,Tanganapalli 1,19.37444444,84.87972222,2022,8.07,3098,0,1441.0,310.0,45.0,34.0,0,1210,263.0,134.0,206.0,14.2,0.46,,,0,,,2022,cgwb_2022.pdf
7907,W200532084411601,ODISHA,GANJAM,JAGANATHPRASAD,Tarasingi,20.09222222,84.68777778,2022,8.18,267,0,156.0,4.0,3.0,10.0,0,139,22.0,21.0,2.0,1.0,0.57,,,0,,,2022,cgwb_2022.pdf
7908,W200108084375601,ODISHA,GANJAM,BHANJANAGAR,Tilisingi,20.01888889,84.63222222,2022,8.15,880,0,317.0,122.0,20.0,47.0,0,299,56.0,39.0,78.0,11.3,0.68,,,0,,,2022,cgwb_2022.pdf
7909,W200238084370301,ODISHA,GANJAM,BHANJANAGAR,Turumu2,20.04388889,84.6175,2022,8.28,570,0,251.0,60.0,21.0,1.0,0,229,50.0,25.0,39.0,1.9,0.33,,,0,,,2022,cgwb_2022.pdf
7910,W201927086320901,ODISHA,JAGATSINGHAPUR,KUJANG,Balarampur,20.32416667,86.53583333,2022,7.54,690,0,293.0,47.0,24.0,11.0,0,260,64.0,24.0,36.0,2.4,0.31,,,0,,,2022,cgwb_2022.pdf
7911,W201940086050901,ODISHA,JAGATSINGHAPUR,JAGATSINGHAPUR,Balia Store,20.32777778,86.08583333,2022,7.77,560,0,293.0,27.0,1.0,1.0,0,215,34.0,32.0,28.0,1.0,0.21,,,0,,,2022,cgwb_2022.pdf
7912,W200815086161901,ODISHA,JAGATSINGHAPUR,BALIKUDA,Balikuda 3,20.1375,86.27194444,2022,7.64,690,0,354.0,35.0,1.0,0.0,0,235,60.0,21.0,48.0,1.8,0.29,,,0,,,2022,cgwb_2022.pdf
7913,W201926086343301,ODISHA,JAGATSINGHAPUR,KUJANG,Bhutmundi1,20.32388889,86.57583333,2022,7.46,2170,0,360.0,442.0,139.0,3.0,0,595,62.0,107.0,212.0,20.0,0.34,,,0,,,2022,cgwb_2022.pdf
7914,W201952086031801,ODISHA,JAGATSINGHAPUR,JAGATSINGHAPUR,Govindpur,20.33111111,86.055,2022,7.82,580,0,201.0,65.0,6.0,3.0,0,190,56.0,12.0,44.0,1.0,0.26,,,0,,,2022,cgwb_2022.pdf
7915,W201700086180001,ODISHA,JAGATSINGHAPUR,TIRTOL,Kanakpur,20.28333333,86.3,2022,7.62,670,0,256.0,82.0,7.0,2.0,0,195,50.0,17.0,62.0,1.4,0.31,,,0,,,2022,cgwb_2022.pdf
7916,W202013086031801,ODISHA,JAGATSINGHAPUR,JAGATSINGHAPUR,Kulakijanga,20.33694444,86.055,2022,7.82,750,0,348.0,52.0,11.0,3.0,0,290,70.0,28.0,37.0,1.6,0.35,,,0,,,2022,cgwb_2022.pdf
7917,W205225086000201,ODISHA,JAJAPUR,DHARMASALA,Amnut Monohi,20.87361111,86.00055556,2022,7.63,510,0,159.0,57.0,38.0,3.0,0,155,42.0,12.0,44.0,3.0,0.12,,,0,,,2022,cgwb_2022.pdf
7918,W203914086091401,ODISHA,JAJAPUR,BADACHANA,Arkhapur,20.65388889,86.15388889,2022,7.92,510,0,220.0,47.0,3.0,2.0,0,160,54.0,6.0,39.0,6.0,0.14,,,0,,,2022,cgwb_2022.pdf
7919,W205105086220501,ODISHA,JAJAPUR,DASARATHAPUR,Bamdevpur,20.85138889,86.36805556,2022,7.86,490,0,146.0,42.0,59.0,1.0,0,150,38.0,13.0,26.0,29.0,0.09,,,0,,,2022,cgwb_2022.pdf
7920,W204658086041301,ODISHA,JAJAPUR,DHARMASALA,Baruda,20.78277778,86.07027778,2022,8.2,1540,0,872.0,30.0,4.0,1.0,0,160,26.0,23.0,280.0,1.0,0.64,,,0,,,2022,cgwb_2022.pdf
7921,W205753086044301,ODISHA,JAJAPUR,DANAGADI,Danagadi 1,20.96472222,86.07861111,2022,8.04,320,0,92.0,17.0,38.0,29.0,0,100,16.0,15.0,25.0,1.0,0.12,,,0,,,2022,cgwb_2022.pdf
7922,W204630086033801,ODISHA,JAJAPUR,DHARMASALA,Dankari,20.775,86.06055556,2022,8.26,1620,0,580.0,240.0,18.0,18.0,0,200,46.0,21.0,275.0,6.0,1.14,,,0,,,2022,cgwb_2022.pdf
7923,W205004086264801,ODISHA,JAJAPUR,DASARATHAPUR,Dasarathpur,20.83444444,86.44666667,2022,8.02,1180,0,549.0,100.0,1.0,2.0,0,300,64.0,34.0,84.0,81.0,0.18,,,0,,,2022,cgwb_2022.pdf
7924,W205943085591501,ODISHA,JAJAPUR,SUKINDA,Dubri 1,20.99527778,85.9875,2022,7.8,560,0,299.0,20.0,7.0,7.0,0,215,44.0,26.0,27.0,2.0,0.33,,,0,,,2022,cgwb_2022.pdf
7925,W205910085475501,ODISHA,JAJAPUR,SUKINDA,Garamian,20.98611111,85.79861111,2022,7.5,200,0,73.0,12.0,8.0,22.0,0,65,14.0,7.0,15.0,1.0,0.13,,,0,,,2022,cgwb_2022.pdf
7926,W205254086175201,ODISHA,JAJAPUR,JAJAPUR,Gopalpur,20.88166667,86.29777778,2022,7.91,290,0,128.0,12.0,1.0,23.0,0,120,28.0,12.0,8.0,3.0,0.24,,,0,,,2022,cgwb_2022.pdf
7927,W204329086071501,ODISHA,JAJAPUR,BADACHANA,Haridaspur,20.72472222,86.12083333,2022,7.8,180,0,73.0,17.0,4.0,2.0,0,65,14.0,7.0,10.0,2.0,0.58,,,0,,,2022,cgwb_2022.pdf
7928,W205101086241001,ODISHA,JAJAPUR,DASARATHAPUR,Hirapur,20.85027778,86.40277778,2022,7.86,690,0,299.0,42.0,19.0,1.0,0,265,38.0,41.0,34.0,1.0,0.72,,,0,,,2022,cgwb_2022.pdf
7929,W205007086201301,ODISHA,JAJAPUR,JAJAPUR,Jajpur,20.83527778,86.33694444,2022,7.81,560,0,195.0,52.0,18.0,5.0,0,185,46.0,17.0,30.0,22.0,0.21,,,0,,,2022,cgwb_2022.pdf
7930,W205556086034801,ODISHA,JAJAPUR,DANAGADI,Jakhpura,20.93222222,86.06333333,2022,8,360,0,61.0,12.0,91.0,17.0,0,150,14.0,28.0,6.0,11.0,0.12,,,0,,,2022,cgwb_2022.pdf
7931,W204731086044601,ODISHA,JAJAPUR,DHARMASALA,Jamjhari,20.79194444,86.07944444,2022,7.97,630,0,207.0,72.0,18.0,12.0,0,180,36.0,22.0,54.0,12.0,0.21,,,0,,,2022,cgwb_2022.pdf
7932,W205220086013001,ODISHA,JAJAPUR,DHARMASALA,Kabatabandha,20.87222222,86.025,2022,7.97,850,0,348.0,75.0,34.0,4.0,0,255,40.0,38.0,77.0,1.0,0.29,,,0,,,2022,cgwb_2022.pdf
7933,W203840086241901,ODISHA,JAJAPUR,BARI,Kalamatia,20.64444444,86.40527778,2022,8.18,1930,0,659.0,277.0,3.0,29.0,0,420,96.0,44.0,206.0,75.0,0.19,,,0,,,2022,cgwb_2022.pdf
7934,W205547085554201,ODISHA,JAJAPUR,SUKINDA,Khonedi,20.92972222,85.92833333,2022,8.07,350,0,140.0,17.0,20.0,11.0,0,140,32.0,15.0,14.0,1.0,0.17,,,0,,,2022,cgwb_2022.pdf
7935,W204703086054501,ODISHA,JAJAPUR,DHARMASALA,Madhupurgarh,20.78416667,86.09583333,2022,7.82,410,0,159.0,25.0,12.0,14.0,0,130,36.0,10.0,16.0,29.0,0.17,,,0,,,2022,cgwb_2022.pdf
7936,W210511085590701,ODISHA,JAJAPUR,DANAGADI,Phuljhore,21.08638889,85.98527778,2022,7.81,590,0,293.0,25.0,6.0,5.0,0,245,56.0,26.0,21.0,2.0,0.73,,,0,,,2022,cgwb_2022.pdf
7937,W204445086043001,ODISHA,JAJAPUR,DHARMASALA,Pobala,20.74583333,86.075,2022,7.87,240,0,79.0,30.0,9.0,0.0,0,90,16.0,12.0,12.0,1.0,0.19,,,0,,,2022,cgwb_2022.pdf
7938,W204826086031702,ODISHA,JAJAPUR,DHARMASALA,Purunabavlamola,20.80722222,86.05472222,2022,7.64,350,0,122.0,47.0,1.0,1.0,0,115,30.0,10.0,24.0,5.0,0.20,,,0,,,2022,cgwb_2022.pdf
7939,W204801086033901,ODISHA,JAJAPUR,DHARMASALA,Ragadiposi,20.80027778,86.06083333,2022,7.9,840,0,421.0,50.0,1.0,1.0,0,330,40.0,56.0,40.0,1.0,0.35,,,0,,,2022,cgwb_2022.pdf
7940,W205432086002501,ODISHA,JAJAPUR,SUKINDA,Ragedi 1,20.90888889,86.00694444,2022,8.01,740,0,366.0,20.0,67.0,1.0,0,305,52.0,43.0,29.0,1.0,0.32,,,0,,,2022,cgwb_2022.pdf
7941,W205508086162501,ODISHA,JAJAPUR,JAJAPUR,Rudhia 1,20.91888889,86.27361111,2022,7.94,500,0,214.0,30.0,7.0,23.0,0,160,40.0,15.0,29.0,19.0,0.23,,,0,,,2022,cgwb_2022.pdf
7942,W204226086261501,ODISHA,JAJAPUR,BINJHARPUR,Rudrapur,20.70722222,86.4375,2022,8.04,730,0,275.0,77.0,1.0,2.0,0,120,22.0,16.0,104.0,13.0,0.29,,,0,,,2022,cgwb_2022.pdf
7943,W204346086080601,ODISHA,JAJAPUR,DHARMASALA,Sarei,20.72944444,86.135,2022,7.69,180,0,79.0,10.0,6.0,3.0,0,60,12.0,7.0,7.0,8.0,0.20,,,0,,,2022,cgwb_2022.pdf
7944,W204119086302001,ODISHA,JAJAPUR,BINJHARPUR,Singhpur New,20.68861111,86.50555556,2022,7.92,670,0,238.0,77.0,25.0,2.0,0,225,46.0,27.0,50.0,1.0,0.17,,,0,,,2022,cgwb_2022.pdf
7945,W210303085585401,ODISHA,JAJAPUR,SUKINDA,Sohupur,21.05083333,85.98166667,2022,7.96,180,0,61.0,17.0,10.0,2.0,0,75,16.0,9.0,6.0,1.0,0.14,,,0,,,2022,cgwb_2022.pdf
7946,W210002086073201,ODISHA,JAJAPUR,KORAI,Talagada,21.00055556,86.12555556,2022,7.77,750,0,214.0,105.0,37.0,5.0,0,250,60.0,24.0,47.0,17.0,0.16,,,0,,,2022,cgwb_2022.pdf
7947,W214932083505501,ODISHA,JHARSUGUDA,JHARSUGUDA,Belpahar,21.82555556,83.84861111,2022,6.55,258,0,66.0,35.0,2.0,36.0,0,81,16.0,10.0,23.0,4.6,0.19,,,0,,,2022,cgwb_2022.pdf
7948,W214713083341801,ODISHA,JHARSUGUDA,LAKHANPUR,Bhikhampali,21.78694444,83.57166667,2022,8.14,608,0,230.0,77.0,26.0,5.0,0,222,43.0,28.0,47.0,0.9,0.53,,,0,,,2022,cgwb_2022.pdf
7949,W214910083555501,ODISHA,JHARSUGUDA,JHARSUGUDA,Brajrajnagar,21.81944444,83.93194444,2022,7.43,498,0,127.0,60.0,40.0,38.0,0,162,28.0,22.0,37.0,10.6,0.26,,,0,,,2022,cgwb_2022.pdf
7950,W215615084191701,ODISHA,JHARSUGUDA,LAIKERA,Chadnimal,21.9375,84.32138889,2022,7.94,228,0,97.0,27.0,0.0,4.0,0,91,18.0,11.0,17.0,2.4,1.47,,,0,,,2022,cgwb_2022.pdf
7951,W215309084003301,ODISHA,JHARSUGUDA,JHARSUGUDA,Jharsuguda 2,21.88583333,84.00916667,2022,7.87,350,0,109.0,47.0,28.0,6.0,0,111,18.0,16.0,32.0,6.5,0.25,,,0,,,2022,cgwb_2022.pdf
7952,W215239084091901,ODISHA,JHARSUGUDA,LAIKERA,Kirimera,21.8775,84.15527778,2022,7.93,270,0,145.0,22.0,1.0,3.0,0,121,24.0,15.0,16.0,3.9,0.40,,,0,,,2022,cgwb_2022.pdf
7953,W214805084100501,ODISHA,JHARSUGUDA,KOLABIRA,Kulabira,21.80138889,84.16805556,2022,7.88,660,0,242.0,77.0,32.0,15.0,0,232,36.0,34.0,52.0,2.2,0.29,,,0,,,2022,cgwb_2022.pdf
7954,W215340084131701,ODISHA,JHARSUGUDA,LAIKERA,Laikera 1,21.89444444,84.22138889,2022,8.01,740,0,248.0,55.0,64.0,29.0,0,232,47.0,28.0,35.0,57.7,0.34,,,0,,,2022,cgwb_2022.pdf
7955,W214540083462501,ODISHA,JHARSUGUDA,LAKHANPUR,Lakhanpur,21.76111111,83.77361111,2022,7.98,458,0,217.0,40.0,10.0,4.0,0,182,28.0,27.0,27.0,10.4,0.83,,,0,,,2022,cgwb_2022.pdf
7956,W214707083353901,ODISHA,JHARSUGUDA,LAKHANPUR,Panchagaon,21.78527778,83.59416667,2022,7.92,201,0,73.0,25.0,2.0,10.0,0,71,12.0,10.0,17.0,1.4,0.42,,,0,,,2022,cgwb_2022.pdf
7957,W215636084173701,ODISHA,JHARSUGUDA,LAIKERA,Sahaspur,21.94333333,84.29361111,2022,7.79,386,0,181.0,27.0,8.0,16.0,0,157,28.0,21.0,19.0,6.9,0.32,,,0,,,2022,cgwb_2022.pdf
7958,W213544083575101,ODISHA,JHARSUGUDA,LAKHANPUR,Singarpur,21.59555556,83.96416667,2022,7.59,98,0,54.0,5.0,2.0,3.0,0,51,8.0,7.0,3.0,1.1,0.17,,,0,,,2022,cgwb_2022.pdf
7959,W215005084043901,ODISHA,JHARSUGUDA,KOLABIRA,Sriyapali,21.83472222,84.0775,2022,7.4,258,0,115.0,25.0,3.0,4.0,0,101,18.0,14.0,17.0,4.7,0.48,,,0,,,2022,cgwb_2022.pdf
7960,W193456082372801,ODISHA,KALAHANDI,KOKASARA,Ampani,19.58222222,82.62444444,2022,7.53,980,0,207.0,157.0,102.0,41.0,0,300,76.0,27.0,86.0,2.0,0.34,,,0,,,2022,cgwb_2022.pdf
7961,W195157083093201,ODISHA,KALAHANDI,BHAWANIPATNA,Attanguda,19.86583333,83.15888889,2022,7.9,920,0,183.0,140.0,58.0,45.0,0,375,118.0,19.0,38.0,1.0,0.34,,,0,,,2022,cgwb_2022.pdf
7962,W195008082501501,ODISHA,KALAHANDI,JUNAGARH,Badbasul,19.83555556,82.8375,2022,7.89,1500,0,409.0,137.0,138.0,41.0,0,335,54.0,49.0,187.0,5.0,2.43,,,0,,,2022,cgwb_2022.pdf
7963,W195036083252601,ODISHA,KALAHANDI,LANJIGARH,Bakatpur,19.84333333,83.42388889,2022,7.84,640,0,207.0,52.0,48.0,45.0,0,185,68.0,4.0,30.0,51.0,0.25,,,0,,,2022,cgwb_2022.pdf
7964,W193152082485001,ODISHA,KALAHANDI,JAYAPATNA,Baner,19.53111111,82.81388889,2022,7.7,690,0,195.0,75.0,36.0,39.0,0,275,80.0,18.0,27.0,6.0,0.21,,,0,,,2022,cgwb_2022.pdf
7965,W195429083093302,ODISHA,KALAHANDI,BHAWANIPATNA,Bawanipatna,19.90805556,83.15916667,2022,7.71,690,0,134.0,127.0,32.0,10.0,0,300,82.0,23.0,17.0,5.0,0.21,,,0,,,2022,cgwb_2022.pdf
7966,W193330082491201,ODISHA,KALAHANDI,JAYAPATNA,Bijamara,19.55833333,82.82,2022,7.65,1380,0,207.0,280.0,69.0,43.0,0,555,78.0,88.0,58.0,3.5,0.23,,,0,,,2022,cgwb_2022.pdf
7967,W194902083255501,ODISHA,KALAHANDI,LANJIGARH,Biswanathppur,19.81722222,83.43194444,2022,8.23,740,0,256.0,95.0,36.0,14.0,0,295,60.0,35.0,32.0,0.8,0.40,,,0,,,2022,cgwb_2022.pdf
7968,W194427082484101,ODISHA,KALAHANDI,JUNAGARH,Charbahal,19.74083333,82.81138889,2022,7.72,770,0,287.0,72.0,42.0,21.0,0,300,58.0,38.0,37.0,1.0,0.35,,,0,,,2022,cgwb_2022.pdf
7969,W194357082543802,ODISHA,KALAHANDI,JUNAGARH,Chiliguda1,19.7325,82.91055556,2022,8.17,1040,0,177.0,227.0,44.0,41.0,0,395,84.0,45.0,54.0,5.2,0.15,,,0,,,2022,cgwb_2022.pdf
7970,W194900083071501,ODISHA,KALAHANDI,BHAWANIPATNA,Dalguma,19.81666667,83.12083333,2022,8.06,220,0,104.0,17.0,3.0,4.0,0,90,22.0,9.0,7.0,3.0,0.15,,,0,,,2022,cgwb_2022.pdf
7971,W194152082535701,ODISHA,KALAHANDI,JUNAGARH,Dasigaon 1,19.69777778,82.89916667,2022,8.08,860,0,189.0,142.0,34.0,40.0,0,360,84.0,37.0,22.0,15.0,0.31,,,0,,,2022,cgwb_2022.pdf
7972,W195212082464701,ODISHA,KALAHANDI,DHARAMAGARH,Dharamgarh,19.87,82.77972222,2022,8.15,1140,0,329.0,145.0,73.0,35.0,0,410,78.0,52.0,71.0,1.7,0.28,,,0,,,2022,cgwb_2022.pdf
7973,W200320082471801,ODISHA,KALAHANDI,GOLAMUNDA,Golamunda,20.05555556,82.78833333,2022,8.09,1170,0,366.0,120.0,88.0,37.0,0,350,46.0,57.0,97.0,15.0,0.51,,,0,,,2022,cgwb_2022.pdf
