sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
5720,,Odisha,Nuapada,,Deobahal,20.3614,82.7044,2023,7.56,770,0,335,22,31,13,-,309,44 48,,,31 2,0.86,,,-,-,-,2023,cgwb_2023.pdf
5721,,Odisha,Nuapada,,Komna1,20.5014,82.6728,2023,7.14,1471,0,274,159,55,192,-,395,118 24,,,88 28,0.44,,,-,-,-,2023,cgwb_2023.pdf
5722,,Odisha,Nuapada,,Kurumpuri,20.7189,82.5869,2023,7.56,1144,0,291,144,71,46,-,351,89 31,,,77 5,0.46,,,-,-,-,2023,cgwb_2023.pdf
5723,,Odisha,Nuapada,,Bhajipala,20.8272,82.4894,2023,8.00,332,0,158,13,11,6,-,126,30 12,,,12 1,0.39,,,-,-,-,2023,cgwb_2023.pdf
5724,,Odisha,Nuapada,,Bhajipala,20.8272,82.4894,2023,7.85,645,0,292,32,24,3,-,109,29 9,,,81 8,0.19,,,-,-,-,2023,cgwb_2023.pdf
5725,,Odisha,Nuapada,,Bhaleswar,21.0572,82.6333,2023,7.79,412,0,79,31,36,24,-,127,36 9,,,17 8,0.02,,,-,-,-,2023,cgwb_2023.pdf
5726,,Odisha,Nuapada,,Budhipali,20.9064,82.5286,2023,7.57,1521,0,305,213,99,119,-,480,129 38,,,107 3,0.53,,,-,-,-,2023,cgwb_2023.pdf
5727,,Odisha,Nuapada,,Darlimunda,20.8231,82.6317,2023,7.83,876,0,460,42,29,12,-,314,46 48,,,59 2,1.00,,,-,-,-,2023,cgwb_2023.pdf
5728,,Odisha,Nuapada,,Dharambandah,20.7342,82.4253,2023,7.92,791,0,479,14,34,1,-,292,44 44,,,54 2,1.15,,,-,-,-,2023,cgwb_2023.pdf
5729,,Odisha,Nuapada,,Godphula,20.8203,82.5658,2023,7.51,588,0,263,26,15,2,-,192,47 18,,,45 1,0.64,,,-,-,-,2023,cgwb_2023.pdf
5730,,Odisha,Nuapada,,Gotama,20.8717,82.5008,2023,7.56,1132,0,337,127,81,5,-,328,89 26,,,81 4,0.56,,,-,-,-,2023,cgwb_2023.pdf
5731,,Odisha,Nuapada,,Kalyanpur,20.8625,82.5322,2023,7.98,501,0,210,20,29,14,-,147,54 3,,,32 5,0.54,,,-,-,-,2023,cgwb_2023.pdf
5732,,Odisha,Nuapada,,Kalyanpur,20.8625,82.5322,2023,7.15,870,0,299,78,38,28,-,245,61 22,,,66 1,0.68,,,-,-,-,2023,cgwb_2023.pdf
5733,,Odisha,Nuapada,,Khairani,20.7900,82.6742,2023,8.05,871,0,327,43,46,26,-,214,67 11,,,35 59,0.37,,,-,-,-,2023,cgwb_2023.pdf
5734,,Odisha,Nuapada,,Khariar Road,20.8847,82.5078,2023,8.21,874,0,269,95,65,23,-,329,94 23,,,39 17,0.21,,,-,-,-,2023,cgwb_2023.pdf
5735,,Odisha,Nuapada,,Nuapada,20.8519,82.5181,2023,7.48,63,0,21,4,1,7,-,22,6 2,,,4 1,0.06,,,-,-,-,2023,cgwb_2023.pdf
5736,,Odisha,Nuapada,,Paraskhol,20.8069,82.5761,2023,7.91,1851,0,651,177,123,3,-,417,57 66,,,204 3,1.35,,,-,-,-,2023,cgwb_2023.pdf
5737,,Odisha,Nuapada,,Patparpali,20.8456,82.5428,2023,7.89,545,0,308,12,14,4,-,232,71 13,,,18 3,0.72,,,-,-,-,2023,cgwb_2023.pdf
5738,,Odisha,Nuapada,,Patparpali,20.8456,82.5428,2023,7.98,574,0,184,26,67,5,-,192,56 13,,,25 9,0.30,,,-,-,-,2023,cgwb_2023.pdf
5739,,Odisha,Nuapada,,Sahipala,20.8281,82.6778,2023,7.90,645,0,204,43,16,62,-,196,66 7,,,32 4,0.43,,,-,-,-,2023,cgwb_2023.pdf
5740,,Odisha,Nuapada,,Sahipala,20.8281,82.6778,2023,7.75,3450,0,677,815,154,10,-,583,99 81,,,587 4,1.40,,,-,-,-,2023,cgwb_2023.pdf
5741,,Odisha,Nuapada,,Sarabong,20.8111,82.4689,2023,8.25,3890,0,910,631,301,120,-,380,62 54,,,741 58,2.76,,,-,-,-,2023,cgwb_2023.pdf
5742,,Odisha,Nuapada,,Tanwant,20.7717,82.5472,2023,8.29,1133,0,416,101,72,26,-,321,82 28,,,74 56,0.47,,,-,-,-,2023,cgwb_2023.pdf
5743,,Odisha,Puri,,Astarang,19.9806,86.2750,2023,8.11,1912,0,51,584,39,7,-,335,76 35,,,265 9,0.00,,,-,-,-,2023,cgwb_2023.pdf
5744,,Odisha,Puri,,Juinti,19.9856,86.2394,2023,6.90,383,0,148,18,14,3,-,83,20 8,,,17 32,0.00,,,-,-,-,2023,cgwb_2023.pdf
5745,,Odisha,Puri,,Tikarpara1,19.9400,86.1825,2023,7.83,397,0,108,24,31,3,-,112,24 12,,,17 7,0.00,,,-,-,-,2023,cgwb_2023.pdf
5746,,Odisha,Puri,,Brahmagiri,19.7986,85.6653,2023,7.85,518,0,74,59,25,24,-,104,31 7,,,32 12,0.00,,,-,-,-,2023,cgwb_2023.pdf
5747,,Odisha,Puri,,Gokhara,19.7800,85.6056,2023,8.06,1892,0,286,410,72,59,-,300,79 25,,,252 71,0.00,,,-,-,-,2023,cgwb_2023.pdf
5748,,Odisha,Puri,,Gola,19.7294,85.5444,2023,7.75,1634,0,155,441,77,45,-,238,50 27,,,256 16,0.00,,,-,-,-,2023,cgwb_2023.pdf
5749,,Odisha,Puri,,Rendagada,19.8003,85.7061,2023,7.90,1503,0,115,329,127,7,-,230,55 22,,,147 114,0.00,,,-,-,-,2023,cgwb_2023.pdf
5750,,Odisha,Puri,,Delang,20.0361,85.7694,2023,7.93,1403,0,267,123,73,185,-,349,95 26,,,92 55,0.00,,,-,-,-,2023,cgwb_2023.pdf
5751,,Odisha,Puri,,Ramchandrapur,20.0556,85.7542,2023,7.55,535,0,217,25,26,2,-,167,40 16,,,34 1,1.00,,,-,-,-,2023,cgwb_2023.pdf
5752,,Odisha,Puri,,Baleshwarpatna,19.8444,85.9114,2023,7.95,450,0,106,35,1,2,-,75,7 14,,,24 10,0.00,,,-,-,-,2023,cgwb_2023.pdf
5753,,Odisha,Puri,,Gop 1,19.9800,86.0189,2023,7.89,496,0,156,49,3,2,-,110,26 11,,,37 9,0.00,,,-,-,-,2023,cgwb_2023.pdf
5754,,Odisha,Puri,,Madrang,19.9250,85.9917,2023,7.87,3280,0,85,1083,121,4,-,503,106 57,,,548 9,0.00,,,-,-,-,2023,cgwb_2023.pdf
5755,,Odisha,Puri,,Kakatpur Ii,19.9994,86.1944,2023,8.12,1130,0,336,97,64,82,-,244,64 20,,,80 101,0.00,,,-,-,-,2023,cgwb_2023.pdf
5756,,Odisha,Puri,,Konark 1,19.8864,86.0967,2023,7.79,483,0,103,48,13,15,-,156,57 3,,,6 7,0.00,,,-,-,-,2023,cgwb_2023.pdf
5757,,Odisha,Puri,,Kanas,20.0994,85.7997,2023,8.10,1156,0,372,94,67,38,-,189,41 21,,,98 108,0.00,,,-,-,-,2023,cgwb_2023.pdf
5758,,Odisha,Puri,,Balanga 1,20.0389,85.8861,2023,8.24,2047,0,545,259,152,18,-,372,81 41,,,155 217,0.00,,,-,-,-,2023,cgwb_2023.pdf
5759,,Odisha,Puri,,Chhanijanga,20.0417,86.0750,2023,7.79,770,0,268,37,11,14,-,89,17 11,,,32 108,0.00,,,-,-,-,2023,cgwb_2023.pdf
5760,,Odisha,Puri,,Haripur,20.1103,85.8731,2023,8.05,774,0,224,75,30,2,-,160,35 17,,,71 6,0.00,,,-,-,-,2023,cgwb_2023.pdf
5761,,Odisha,Puri,,Nimapara 2,20.0544,86.0033,2023,7.96,889,0,222,106,19,14,-,98,19 12,,,97 43,0.00,,,-,-,-,2023,cgwb_2023.pdf
5762,,Odisha,Puri,,Burhapara 1,20.1419,85.7550,2023,7.29,71,0,13,6,2,9,-,16,5 1,,,5 2,0.00,,,-,-,-,2023,cgwb_2023.pdf
5763,,Odisha,Puri,,Dandamukundpur,20.0808,85.8322,2023,7.90,1338,0,370,126,67,15,-,223,52 22,,,95 106,0.00,,,-,-,-,2023,cgwb_2023.pdf
5764,,Odisha,Puri,,Mangalpur 1,20.0439,85.8175,2023,7.79,772,0,335,30,14,7,-,170,38 18,,,49 49,0.00,,,-,-,-,2023,cgwb_2023.pdf
5765,,Odisha,Puri,,Maunimatha,19.9942,85.8000,2023,8.02,1183,0,324,86,178,1,-,193,45 19,,,153 38,0.00,,,-,-,-,2023,cgwb_2023.pdf
5766,,Odisha,Puri,,Baliguari,19.8322,85.8728,2023,7.96,577,0,128,31,38,12,-,106,24 11,,,33 16,0.00,,,-,-,-,2023,cgwb_2023.pdf
5767,,Odisha,Puri,,Chandanpur,19.8908,85.8150,2023,7.23,288,0,97,16,9,2,-,66,18 5,,,17 7,0.00,,,-,-,-,2023,cgwb_2023.pdf
5768,,Odisha,Puri,,P-01 Krupa Sindura Patna,19.8336,85.8361,2023,7.01,5434,0,61,1761,84,12,-,1127,270 108,,,595 155,0.00,,,-,-,-,2023,cgwb_2023.pdf
5769,,Odisha,Puri,,P-06 Chhapana Chhak,19.8042,85.8064,2023,7.70,447,0,44,63,30,12,-,82,25 5,,,29 18,0.00,,,-,-,-,2023,cgwb_2023.pdf
5770,,Odisha,Puri,,P-12 Iti Chhak,19.8056,85.8508,2023,7.97,630,0,175,45,28,31,-,162,46 12,,,41 9,0.00,,,-,-,-,2023,cgwb_2023.pdf
5771,,Odisha,Puri,,P-19 Kashi Jagannathpur,19.8167,85.8064,2023,7.96,3170,0,694,494,782,96,-,849,239 61,,,567 61,0.00,,,-,-,-,2023,cgwb_2023.pdf
5772,,Odisha,Puri,,P-23 Hara Gouri Sahi,19.8106,85.8297,2023,8.08,1107,0,393,90,28,9,-,294,87 18,,,69 34,0.00,,,-,-,-,2023,cgwb_2023.pdf
5773,,Odisha,Puri,,P-32 Gobardhan Matha,19.7953,85.7833,2023,7.86,890,0,65,84,95,76,-,219,65 14,,,50 19,8.00,,,-,-,-,2023,cgwb_2023.pdf
5774,,Odisha,Puri,,P-34 Sidha Mahavir,19.8192,85.8469,2023,7.40,843,0,251,77,5,57,-,231,64 17,,,53 17,0.00,,,-,-,-,2023,cgwb_2023.pdf
5775,,Odisha,Puri,,P-37 Jagannatha Ballava Matha,19.8106,85.8247,2023,8.08,1169,0,313,131,56,29,-,277,84 16,,,76 65,0.00,,,-,-,-,2023,cgwb_2023.pdf
5776,,Odisha,Puri,,P-41 Grand Road,19.8119,85.8281,2023,7.84,910,0,352,79,19,36,-,257,73 18,,,61 47,0.00,,,-,-,-,2023,cgwb_2023.pdf
5777,,Odisha,Puri,,P-44 Jagannath Temple,19.8064,85.8189,2023,7.92,740,0,229,59,24,49,-,185,54 12,,,46 42,1.00,,,-,-,-,2023,cgwb_2023.pdf
5778,,Odisha,Puri,,"P-46 Behrasahi, Dw",19.8131,85.8147,2023,8.20,1220,0,554,76,8,14,-,369,112 22,,,79 35,0.00,,,-,-,-,2023,cgwb_2023.pdf
5779,,Odisha,Puri,,P-50 Baselisahi,19.8036,85.8136,2023,8.10,1050,0,301,109,33,41,-,300,80 24,,,59 32,0.00,,,-,-,-,2023,cgwb_2023.pdf
5780,,Odisha,Puri,,Pratapramchandr,19.8989,85.7797,2023,7.15,1275,0,164,204,88,4,-,85,32 1,,,145 93,0.00,,,-,-,-,2023,cgwb_2023.pdf
5781,,Odisha,Puri,,Algum,19.9494,85.7478,2023,8.18,1538,0,511,209,49,3,-,259,47 34,,,156 134,0.00,,,-,-,-,2023,cgwb_2023.pdf
5782,,Odisha,Puri,,Sadanandapur,19.9722,85.8222,2023,7.91,1011,0,339,109,80,2,-,283,64 30,,,75 58,1.00,,,-,-,-,2023,cgwb_2023.pdf
5783,,Odisha,Puri,,Sakhigopal 3,19.9500,85.8089,2023,7.43,1872,0,856,237,162,3,-,357,75 40,,,361 53,0.00,,,-,-,-,2023,cgwb_2023.pdf
5784,,Odisha,Puri,,"P-33 Sorbodaya Nagar, Dw",19.8231,85.8708,2023,8.04,925,0,341,71,58,15,-,314,104 13,,,59 9,0.00,,,-,-,-,2023,cgwb_2023.pdf
5785,,Odisha,Sambalpur,,Bampei,22.1042,84.2719,2023,7.36,344,0,98,20,28,36,-,149,39 13,,,12 2,0.19,,,-,-,-,2023,cgwb_2023.pdf
5786,,Odisha,Sambalpur,,Kesaibahal,21.9139,84.3875,2023,7.71,429,0,165,39,21,2,-,157,48 9,,,23 6,0.20,,,-,-,-,2023,cgwb_2023.pdf
5787,,Odisha,Sambalpur,,"Babubandha, Dw",21.4261,83.8881,2023,7.99,588,0,251,45,21,8,-,176,43 17,,,44 14,0.00,,,-,-,-,2023,cgwb_2023.pdf
5788,,Odisha,Sambalpur,,"Baijamunda, Dw",21.4425,83.9147,2023,7.44,1854,0,501,351,12,5,-,440,104 45,,,225 9,1.00,,,-,-,-,2023,cgwb_2023.pdf
5789,,Odisha,Sambalpur,,"Golgunda, Dw",21.5286,83.9819,2023,7.81,183,0,71,14,11,8,-,61,16 5,,,13 4,0.00,,,-,-,-,2023,cgwb_2023.pdf
5790,,Odisha,Sambalpur,,Gunchamal,21.5936,84.0236,2023,7.75,511,0,304,15,12,2,-,120,34 9,,,73 5,0.00,,,-,-,-,2023,cgwb_2023.pdf
5791,,Odisha,Sambalpur,,"Gunchamal, Dw",21.5936,84.0236,2023,8.07,532,0,202,45,34,2,-,174,49 13,,,41 3,1.00,,,-,-,-,2023,cgwb_2023.pdf
5792,,Odisha,Sambalpur,,Hirakud,21.5306,83.8972,2023,8.14,205,0,93,15,15,0,-,74,20 6,,,15 2,0.00,,,-,-,-,2023,cgwb_2023.pdf
5793,,Odisha,Sambalpur,,Jamadarpali,21.5514,83.9772,2023,8.19,506,0,244,29,16,1,-,229,58 21,,,17 2,1.00,,,-,-,-,2023,cgwb_2023.pdf
5794,,Odisha,Sambalpur,,Jugipali,21.5272,83.9828,2023,8.14,966,0,191,162,90,53,-,269,95 8,,,106 4,1.00,,,-,-,-,2023,cgwb_2023.pdf
5795,,Odisha,Sambalpur,,Pitapali,21.5947,84.0008,2023,8.09,864,0,334,95,38,20,-,417,136 19,,,20 1,0.00,,,-,-,-,2023,cgwb_2023.pdf
5796,,Odisha,Sambalpur,,Rengali,21.6319,84.0494,2023,7.21,867,0,420,36,26,3,-,204,46 21,,,108 3,0.90,,,-,-,-,2023,cgwb_2023.pdf
5797,,Odisha,Sambalpur,,"Sambalpur, Dw",21.4731,83.9603,2023,8.09,1018,0,351,75,55,63,-,306,87 22,,,53 60,0.00,,,-,-,-,2023,cgwb_2023.pdf
5798,,Odisha,Sambalpur,,Sason1,21.5483,84.0417,2023,7.38,452,0,214,15,30,1,-,161,53 7,,,23 10,0.25,,,-,-,-,2023,cgwb_2023.pdf
5799,,Odisha,Sambalpur,,Badarama 1,21.4939,84.2822,2023,7.18,526,0,234,32,15,8,-,190,51 15,,,21 25,0.33,,,-,-,-,2023,cgwb_2023.pdf
5800,,Odisha,Sambalpur,,Jamankira 1,21.5364,84.4011,2023,7.98,527,0,165,57,37,6,-,160,41 14,,,48 3,0.47,,,-,-,-,2023,cgwb_2023.pdf
5801,,Odisha,Sambalpur,,Kadalipali,21.4644,84.2306,2023,7.65,650,0,317,40,9,1,-,243,41 34,,,33 6,0.34,,,-,-,-,2023,cgwb_2023.pdf
5802,,Odisha,Sambalpur,,Katar Kela,21.4372,84.0331,2023,7.98,412,0,159,25,16,35,-,161,45 12,,,18 2,0.29,,,-,-,-,2023,cgwb_2023.pdf
5803,,Odisha,Sambalpur,,Kuagola,21.5506,84.3533,2023,7.87,691,0,335,34,21,1,-,320,57 43,,,9 5,0.21,,,-,-,-,2023,cgwb_2023.pdf
5804,,Odisha,Sambalpur,,Phasimal 1,21.6050,84.2964,2023,7.89,289,0,122,20,5,6,-,115,36 6,,,15 2,0.27,,,-,-,-,2023,cgwb_2023.pdf
5805,,Odisha,Sambalpur,,Subarna Pali,21.7136,84.3794,2023,7.65,637,0,336,23,14,0,-,166,35 19,,,61 11,0.65,,,-,-,-,2023,cgwb_2023.pdf
5806,,Odisha,Sambalpur,,Amlipani,21.3300,84.3114,2023,7.45,378,0,171,28,8,4,-,118,33 9,,,30 2,0.03,,,-,-,-,2023,cgwb_2023.pdf
5807,,Odisha,Sambalpur,,Badsahir,21.3983,84.1322,2023,7.20,1671,0,336,298,65,87,-,631,105 90,,,89 10,0.52,,,-,-,-,2023,cgwb_2023.pdf
5808,,Odisha,Sambalpur,,Bhabanipali,21.3767,84.0694,2023,7.49,1354,0,275,227,100,14,-,353,18 75,,,149 13,1.59,,,-,-,-,2023,cgwb_2023.pdf
5809,,Odisha,Sambalpur,,Hatibari 1,21.3375,84.1042,2023,7.65,1025,0,445,66,21,30,-,446,160 11,,,33 3,0.12,,,-,-,-,2023,cgwb_2023.pdf
5810,,Odisha,Sambalpur,,Jayantpur,21.4444,84.0708,2023,7.45,487,0,183,35,39,7,-,192,36 25,,,22 1,0.40,,,-,-,-,2023,cgwb_2023.pdf
5811,,Odisha,Sambalpur,,Jhargulanda 1,21.4206,84.1014,2023,7.63,1489,0,317,279,53,3,-,535,77 83,,,104 13,2.79,,,-,-,-,2023,cgwb_2023.pdf
5812,,Odisha,Sambalpur,,Koakud,21.1967,84.1664,2023,7.78,216,0,128,3,2,1,-,82,21 7,,,8 3,0.40,,,-,-,-,2023,cgwb_2023.pdf
5813,,Odisha,Sambalpur,,Nildungri,21.4583,84.1111,2023,7.65,1004,0,232,146,74,38,-,344,55 50,,,70 4,0.56,,,-,-,-,2023,cgwb_2023.pdf
5814,,Odisha,Sambalpur,,Padiabahal,21.4500,84.1492,2023,7.41,1964,0,421,403,54,12,-,585,83 92,,,180 7,1.92,,,-,-,-,2023,cgwb_2023.pdf
5815,,Odisha,Sambalpur,,Boxma,21.7136,84.3794,2023,7.56,956,0,220,114,67,84,-,320,86 25,,,69 6,0.30,,,-,-,-,2023,cgwb_2023.pdf
5816,,Odisha,Sambalpur,,Kuchinda,21.7425,84.3483,2023,7.65,499,0,232,44,4,2,-,189,52 14,,,22 4,0.25,,,-,-,-,2023,cgwb_2023.pdf
5817,,Odisha,Sambalpur,,Kusumi,21.7647,84.5275,2023,7.04,1246,0,409,160,47,25,-,364,113 20,,,113 5,0.35,,,-,-,-,2023,cgwb_2023.pdf
5818,,Odisha,Sambalpur,,Loiraguna,21.7522,84.4436,2023,7.32,454,0,244,7,10,2,-,195,39 24,,,15 4,0.26,,,-,-,-,2023,cgwb_2023.pdf
5819,,Odisha,Sambalpur,,Nagadihi Chawk,21.8483,84.3722,2023,7.68,123,0,61,6,4,1,-,37,11 3,,,10 1,0.31,,,-,-,-,2023,cgwb_2023.pdf
5820,,Odisha,Sambalpur,,Paruabhari 1,21.8019,84.3586,2023,7.65,2314,0,232,495,123,126,-,573,162 41,,,282 8,0.77,,,-,-,-,2023,cgwb_2023.pdf
5821,,Odisha,Sambalpur,,Telitiliamal,21.7797,84.3047,2023,7.45,669,0,317,45,5,0,-,211,58 16,,,52 12,0.56,,,-,-,-,2023,cgwb_2023.pdf
5822,,Odisha,Sambalpur,,Baduapali,21.3500,84.0019,2023,7.71,699,0,315,43,19,11,-,208,65 11,,,59 1,0.00,,,-,-,-,2023,cgwb_2023.pdf
5823,,Odisha,Sambalpur,,Baragaon,21.3108,83.9472,2023,7.97,460,0,173,23,20,39,-,186,52 14,,,15 8,0.00,,,-,-,-,2023,cgwb_2023.pdf
5824,,Odisha,Sambalpur,,Batemura,21.3672,83.9833,2023,7.98,658,0,315,49,15,8,-,271,78 19,,,33 3,0.00,,,-,-,-,2023,cgwb_2023.pdf
5825,,Odisha,Sambalpur,,Bausenmura,21.3394,83.9808,2023,8.09,2060,0,756,244,18,10,-,645,170 55,,,128 47,1.00,,,-,-,-,2023,cgwb_2023.pdf
5826,,Odisha,Sambalpur,,Chhachanpali,21.3253,83.9547,2023,7.75,522,0,129,55,65,21,-,221,55 21,,,26 1,0.00,,,-,-,-,2023,cgwb_2023.pdf
5827,,Odisha,Sambalpur,,Chiplima,21.3439,83.8864,2023,7.98,208,0,111,7,15,1,-,88,28 5,,,11 3,0.00,,,-,-,-,2023,cgwb_2023.pdf
5828,,Odisha,Sambalpur,,Deogaon,21.2183,83.9164,2023,7.99,229,0,117,12,13,1,-,97,22 11,,,13 1,0.00,,,-,-,-,2023,cgwb_2023.pdf
5829,,Odisha,Sambalpur,,Dhama,21.2528,83.9278,2023,7.71,638,0,264,65,17,1,-,225,65 16,,,45 2,0.00,,,-,-,-,2023,cgwb_2023.pdf
5830,,Odisha,Sambalpur,,"Dhanupalli, Dw",21.4442,83.9908,2023,8.07,502,0,176,36,25,39,-,191,57 12,,,26 2,0.00,,,-,-,-,2023,cgwb_2023.pdf
5831,,Odisha,Sambalpur,,Gainpura,21.2386,83.9389,2023,8.20,768,0,310,55,37,2,-,242,52 28,,,36 34,1.00,,,-,-,-,2023,cgwb_2023.pdf
5832,,Odisha,Sambalpur,,"Gosala, Dw",21.4258,83.8994,2023,8.09,1043,0,322,103,121,1,-,325,93 23,,,62 57,1.00,,,-,-,-,2023,cgwb_2023.pdf
5833,,Odisha,Sambalpur,,"Gutanpada, Dw",21.3811,83.9961,2023,7.92,787,0,445,24,7,2,-,289,36 50,,,50 3,1.00,,,-,-,-,2023,cgwb_2023.pdf
5834,,Odisha,Sambalpur,,Hotapala,21.1986,83.9189,2023,8.16,763,0,232,152,4,1,-,184,23 32,,,102 1,1.00,,,-,-,-,2023,cgwb_2023.pdf
5835,,Odisha,Sambalpur,,Jhankarbahali,21.3408,84.0400,2023,7.81,648,0,245,75,28,2,-,227,65 16,,,46 1,1.00,,,-,-,-,2023,cgwb_2023.pdf
5836,,Odisha,Sambalpur,,Khunti,21.3567,83.9703,2023,8.11,898,0,333,116,14,7,-,234,52 26,,,90 2,0.00,,,-,-,-,2023,cgwb_2023.pdf
5837,,Odisha,Sambalpur,,Larasara,21.1819,83.9125,2023,8.12,626,0,363,18,1,13,-,303,104 11,,,9 8,0.00,,,-,-,-,2023,cgwb_2023.pdf
5838,,Odisha,Sambalpur,,"Maltisubanpur, Dw",21.4061,83.9958,2023,7.66,662,0,208,81,51,14,-,243,80 11,,,45 5,0.00,,,-,-,-,2023,cgwb_2023.pdf
5839,,Odisha,Sambalpur,,Maneswar 1,21.4272,84.0369,2023,7.45,1138,0,342,115,102,11,-,418,97 42,,,70 8,0.59,,,-,-,-,2023,cgwb_2023.pdf
5840,,Odisha,Sambalpur,,Naxapali,21.4272,84.0142,2023,7.45,2022,0,519,251,131,85,-,664,113 93,,,167 8,1.09,,,-,-,-,2023,cgwb_2023.pdf
5841,,Odisha,Sambalpur,,Parmanpur,21.5233,84.1006,2023,7.54,342,0,183,11,5,0,-,43,16 1,,,59 0,0.16,,,-,-,-,2023,cgwb_2023.pdf
5842,,Odisha,Sambalpur,,Remerha,21.5022,83.9431,2023,8.06,534,0,242,26,23,6,-,192,62 9,,,28 7,0.00,,,-,-,-,2023,cgwb_2023.pdf
5843,,Odisha,Sambalpur,,"Rupapali, Dw",21.3806,83.8875,2023,7.98,462,0,153,63,9,6,-,136,35 12,,,40 2,1.00,,,-,-,-,2023,cgwb_2023.pdf
5844,,Odisha,Sambalpur,,Sahaspur,21.3403,83.9642,2023,8.03,1639,0,455,235,77,43,-,497,119 50,,,151 4,1.00,,,-,-,-,2023,cgwb_2023.pdf
5845,,Odisha,Sambalpur,,Talpali,21.4311,84.0608,2023,7.87,612,0,268,41,22,7,-,227,41 30,,,28 15,0.43,,,-,-,-,2023,cgwb_2023.pdf
5846,,Odisha,Sambalpur,,Chandrapura,21.2750,84.5631,2023,7.89,614,0,220,60,17,26,-,249,61 23,,,27 2,0.23,,,-,-,-,2023,cgwb_2023.pdf
5847,,Odisha,Sambalpur,,Majhipal,21.2131,84.4847,2023,7.65,136,0,73,2,2,0,-,58,20 2,,,2 5,0.10,,,-,-,-,2023,cgwb_2023.pdf
5848,,Odisha,Sambalpur,,Naktideol,21.2556,84.5406,2023,7.87,191,0,110,3,2,0,-,74,17 7,,,8 2,0.26,,,-,-,-,2023,cgwb_2023.pdf
5849,,Odisha,Sambalpur,,Terebera,21.1147,84.3886,2023,7.58,645,0,346,17,4,1,-,207,55 17,,,55 3,0.84,,,-,-,-,2023,cgwb_2023.pdf
5850,,Odisha,Sambalpur,,Terebera,21.1147,84.3886,2023,7.58,645,0,346,17,4,1,-,207,55 17,,,55 3,0.84,,,-,-,-,2023,cgwb_2023.pdf
5851,,Odisha,Sambalpur,,Mochibahal,21.1708,84.1639,2023,7.32,673,0,323,34,28,0,-,241,57 24,,,38 6,0.28,,,-,-,-,2023,cgwb_2023.pdf
5852,,Odisha,Sambalpur,,Rairakhol(Rampu,21.0667,84.3333,2023,7.45,915,0,177,134,66,79,-,364,57 54,,,38 2,0.62,,,-,-,-,2023,cgwb_2023.pdf
5853,,Odisha,Sambalpur,,Barodungri (Orampara),21.5597,84.1228,2023,7.65,469,0,201,36,19,4,-,166,39 17,,,24 9,0.39,,,-,-,-,2023,cgwb_2023.pdf
5854,,Odisha,Sonapur,,Ankhidadar,21.0944,83.8161,2023,8.12,1417,0,372,150,91,183,-,322,97 20,,,140 103,2.00,,,-,-,-,2023,cgwb_2023.pdf
5855,,Odisha,Sonapur,,Antarda,21.0481,83.7808,2023,8.08,1058,0,312,125,72,48,-,309,91 21,,,69 65,0.00,,,-,-,-,2023,cgwb_2023.pdf
5856,,Odisha,Sonapur,,Bagdiha,21.1153,83.7342,2023,7.96,967,0,329,135,17,8,-,230,62 19,,,39 130,0.00,,,-,-,-,2023,cgwb_2023.pdf
5857,,Odisha,Sonapur,,Bausuni,20.9536,83.7708,2023,7.79,354,0,137,47,13,4,-,128,34 11,,,29 4,0.00,,,-,-,-,2023,cgwb_2023.pdf
5858,,Odisha,Sonapur,,Karttanga,20.9192,83.8011,2023,7.81,280,0,132,15,12,6,-,111,33 7,,,13 6,1.00,,,-,-,-,2023,cgwb_2023.pdf
5859,,Odisha,Sonapur,,Koiramunda 1,20.9819,83.7447,2023,7.49,774,0,257,98,36,7,-,259,75 18,,,62 5,0.00,,,-,-,-,2023,cgwb_2023.pdf
5860,,Odisha,Sonapur,,Mahadevpali,20.9272,83.7950,2023,7.99,715,0,324,59,10,1,-,276,86 15,,,37 3,0.00,,,-,-,-,2023,cgwb_2023.pdf
5861,,Odisha,Sonapur,,Rampur,21.1006,83.6906,2023,7.77,786,0,388,53,11,7,-,332,97 23,,,35 6,1.00,,,-,-,-,2023,cgwb_2023.pdf
5862,,Odisha,Sonapur,,Sakama,20.9247,83.7781,2023,7.36,1505,0,463,236,59,30,-,415,119 30,,,155 15,0.00,,,-,-,-,2023,cgwb_2023.pdf
5863,,Odisha,Sonapur,,Saledi,20.9578,83.8036,2023,7.65,1423,0,473,166,58,38,-,464,121 40,,,111 15,0.00,,,-,-,-,2023,cgwb_2023.pdf
5864,,Odisha,Sonapur,,Sankara1,20.9936,83.7717,2023,7.12,334,0,132,30,10,6,-,114,31 9,,,19 10,0.00,,,-,-,-,2023,cgwb_2023.pdf
5865,,Odisha,Sonapur,,Sansamura,20.9319,83.7867,2023,7.18,492,0,175,51,22,11,-,167,50 10,,,34 3,1.00,,,-,-,-,2023,cgwb_2023.pdf
5866,,Odisha,Sonapur,,Sarangapali,21.1111,83.7839,2023,7.78,279,0,97,32,16,1,-,78,22 6,,,20 12,0.00,,,-,-,-,2023,cgwb_2023.pdf
