sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
3658,,Chhattisgarh,Bilaspur,Kota,Tenduwa,22.2542,81.8833,2020,7.9,535,0,268,21,19,7.8,0,260,72,19,8.7,0.31,0.4,14,,,,,2020,cgwb_2020.pdf
3659,W231539081274301,Chhattisgarh,Bilaspur,Kota,Kanchanpur,22.3711,82.057,2020,7.9,587,0,317,21,20,4.3,0,280,52,36,13,2.8,0.7,14,,,,,2020,cgwb_2020.pdf
3660,W214855082390304,Chhattisgarh,Jangir-champa,Nawagarh,Negurdih,21.8155,82.651,2020,7.8,253,0,122,14,8.3,4.8,0,120,36,7.2,6.5,0.3,0.3,10,,,,,2020,cgwb_2020.pdf
3661,W215911082430304,Chhattisgarh,Janjgir-Champa,Bamnidih,Afrid,21.9864,82.7175,2020,7.8,536,0,317,14,8.6,0.3,0,230,56,22,26,0.5,0.6,14,,,,,2020,cgwb_2020.pdf
3662,W220135082252001,Chhattisgarh,Janjgir-Champa,Akaltara,Akaltara,22.0264,82.4222,2020,7.7,521,0,220,28,17,21,0,230,44,29,12,0.5,0.5,15,,,,,2020,cgwb_2020.pdf
3663,W220457082273601,Chhattisgarh,Janjgir-Champa,Akaltara,Bamhani,22.0844,82.4481,2020,7.7,575,0,281,35,21,0.6,0,270,64,26,13,0.2,0.17,14,,,,,2020,cgwb_2020.pdf
3664,W215349082372301,Chhattisgarh,Janjgir-Champa,Nawagarh,Budena,21.8969,82.6231,2020,7.8,374,0,183,21,17,2,0,130,36,10,33,0.8,0.01,11,,,,,2020,cgwb_2020.pdf
3665,W214700083050001,Chhattisgarh,Janjgir-Champa,Dabhra,Dabra,21.7833,83.0833,2020,7.8,514,0,268,21,17,13,0,25,56,26,10,1.35,0.01,16,,,,,2020,cgwb_2020.pdf
3666,W215649082500601,Chhattisgarh,Janjgir-Champa,Jaijaipur,Darra Bhata,21.947,82.8352,2020,8.0,361,0,159,21,9.2,9,0,150,32,17,10,1.76,0.01,10,,,,,2020,cgwb_2020.pdf
3667,W220808082513401,Chhattisgarh,Janjgir-Champa,Shakti,Damau,22.1356,82.8594,2020,7.9,442,0,256,14,5.1,0.2,0,200,52,17,14,1.62,0.2,12,,,,,2020,cgwb_2020.pdf
3668,,Chhattisgarh,Janjgir-Champa,Nawagarh,Dhardei,21.7972,82.525,2020,7.7,2790,0,708,397,107,70,0,910,196,101,118,72,0.01,22,,,,,2020,cgwb_2020.pdf
3669,W215048082272901,Chhattisgarh,Janjgir-Champa,Pamgarh,Dongakahrod,21.8467,82.4581,2020,8.1,288,0,122,14,12,15,0,130,40,7.2,6.6,0.41,0.01,11,,,,,2020,cgwb_2020.pdf
3670,W214700083003501,Chhattisgarh,Janjgir-Champa,Malkharoda,Ghoghari,21.7833,83.0097,2020,8.0,392,0,226,14,6.6,0.1,0,160,40,14,23,0.22,1,13,,,,,2020,cgwb_2020.pdf
3671,W214505082544501,Chhattisgarh,Janjgir-Champa,Jaijaipur,Hasoud,21.7514,82.9125,2020,7.7,478,0,256,21,13,0.1,0,190,56,12,29,0.6,0.7,15,,,,,2020,cgwb_2020.pdf
3672,W215000082491501,Chhattisgarh,Janjgir-Champa,Jaijaipur,Jaijaipur,21.8333,82.8208,2020,7.8,765,0,342,57,26,11,0,325,72,35,33,1.3,0.4,20,,,,,2020,cgwb_2020.pdf
3673,W220200082202201,Chhattisgarh,Janjgir-Champa,Akaltara,Jairamnagar,22.0331,82.34,2020,8.0,1082,0,390,64,108,0.6,0,300,56,38,113,4.4,0.74,24,,,,,2020,cgwb_2020.pdf
3674,W220015082344501,Chhattisgarh,Janjgir-Champa,Nawagarh,Janjgir,22.0133,82.5799,2020,7.9,549,0,183,43,74,17,0,215,56,18,38,2.7,0.6,16,,,,,2020,cgwb_2020.pdf
3675,W215110082225801,Chhattisgarh,Janjgir-Champa,Pamgarh,Jewara,21.8528,82.3828,2020,7.9,364,0,146,21,32,14,0,150,48,7.2,20,1.5,0.3,11,,,,,2020,cgwb_2020.pdf
3676,W215514082263501,Chhattisgarh,Janjgir-Champa,Pamgarh,Jhulanpakariya,21.9208,82.4431,2020,7.8,383,0,159,21,29,14,0,160,56,4.8,19,1.6,0.35,13,,,,,2020,cgwb_2020.pdf
3677,W214445082424001,Chhattisgarh,Janjgir-Champa,Nawagarh,Kera,21.7458,82.7111,2020,7.5,1488,0,390,191,67,58,0,530,158,38,58,3.4,0.2,20,,,,,2020,cgwb_2020.pdf
3678,,Chhattisgarh,Janjgir-Champa,Nawagarh,Khartal,21.8,82.6667,2020,7.6,1431,0,348,199,68,62,0,540,152,38,50,29,0.01,24,,,,,2020,cgwb_2020.pdf
3679,W215625082193001,Chhattisgarh,Janjgir-Champa,Akaltara,Khutighat,21.9403,82.3256,2020,7.7,462,0,195,21,34,17,0,200,60,12,17,1.5,0.01,16,,,,,2020,cgwb_2020.pdf
3680,W214928083041904,Chhattisgarh,Janjgir-Champa,Malkharoda,Lachhmanbhata,21.8245,83.072,2020,8.1,410,0,183,28,22,13,0,200,28,31,11,1.4,0.01,14,,,,,2020,cgwb_2020.pdf
3681,W214421083113101,Chhattisgarh,Janjgir-Champa,Dabhra,Latesara,21.7392,83.1919,2020,8.1,474,0,244,14,22,13,0,230,44,29,11,1.5,0.01,13,,,,,2020,cgwb_2020.pdf
3682,W214615082332401,Chhattisgarh,Janjgir-Champa,Nawagarh,Loharsi,21.7708,82.5567,2020,7.1,571,0,195,43,35,21,0,160,48,10,50,3.4,0.01,17,,,,,2020,cgwb_2020.pdf
3683,W214958082294501,Chhattisgarh,Janjgir-Champa,Janjgir- champa,Mehandi,21.8329,82.4961,2020,7.4,993,0,305,113,48,58,0,390,112,26,51,5.2,0.01,22,,,,,2020,cgwb_2020.pdf
3684,W215145082275404,Chhattisgarh,Janjgir-Champa,Pamgarh,Meubhata,21.8625,82.465,2020,7.9,366,0,183,14,10,17,0,180,52,12,6.5,0.3,0.01,12,,,,,2020,cgwb_2020.pdf
3685,W214406082391901,Chhattisgarh,Janjgir-Champa,Janjgir- champa,mudpar,21.7351,82.6554,2020,7.7,474,0,232,28,15,16,0,310,48,22,18,1,0.01,14,,,,,2020,cgwb_2020.pdf
3686,W215549082212401,Chhattisgarh,Janjgir-Champa,Pamgarh,Mulmula,21.93,82.4031,2020,7.4,1050,0,366,113,38,26,0,360,120,14,72,4,0.01,21,,,,,2020,cgwb_2020.pdf
3687,W215652082241801,Chhattisgarh,Janjgir-Champa,Akaltara,Nariyara,21.948,82.405,2020,7.9,380,0,183,21,10,4,0,160,40,14,16,0.43,0.01,12,,,,,2020,cgwb_2020.pdf
3688,,Chhattisgarh,Janjgir-Champa,Jaijaipur,Odekara,21.8129,82.8548,2020,7.8,1292,0,464,149,57,39,0,500,84,70,77,10,0.01,23,,,,,2020,cgwb_2020.pdf
3689,W215215082271001,Chhattisgarh,Janjgir-Champa,Pamgarh,Pamgarh,21.8708,82.4528,2020,7.9,317,0,159,14,0.1,16,0,150,44,10,5.6,0.26,0.01,14,,,,,2020,cgwb_2020.pdf
3690,W220115082574501,Chhattisgarh,Janjgir-Champa,Shakti,Sakti,22.0208,82.9625,2020,8.1,376,0,165,21,10,6,0,110,20,14,32,0.61,0.01,12,,,,,2020,cgwb_2020.pdf
3691,W215346082444601,Chhattisgarh,Janjgir-Champa,Shakti,Saliabhata,22.1368,82.8477,2020,7.8,221,0,134,14,0.1,3.6,0,100,28,7.2,6,0.2,0.01,10,,,,,2020,cgwb_2020.pdf
3692,W212200081482501,Chhattisgarh,Janjgir-Champa,Bamhnidih,Saragaon,21.9833,82.7542,2020,7.9,698,0,244,64,38,59,0,280,56,34,43,0.9,0.01,20,,,,,2020,cgwb_2020.pdf
3693,W214633082230401,Chhattisgarh,Janjgir-Champa,Pamgarh,Sasaha,21.7758,82.3844,2020,7.9,349,0,159,21,12,16,0,150,44,10,16,1.4,0.2,12,,,,,2020,cgwb_2020.pdf
3694,W214559083150601,Chhattisgarh,Janjgir-Champa,Nawagarh,Semra,21.8611,82.6333,2020,7.8,485,0,159,57,15,27,0,230,56,22,9,0.4,0.1,16,,,,,2020,cgwb_2020.pdf
3695,W214400082354001,Chhattisgarh,Janjgir-Champa,Nawagarh,Seorinarayan,21.7333,82.5944,2020,8.1,1231,0,476,92,77,73,0,520,132,46,55,17,0.5,22,,,,,2020,cgwb_2020.pdf
3696,W215753082363901,Chhattisgarh,Janjgir-Champa,Janjgir,shukli,21.965,82.6111,2020,8.1,578,0,262,43,15,18,0,240,64,19,30,2.5,0.1,18,,,,,2020,cgwb_2020.pdf
3697,W215210083054001,Chhattisgarh,Janjgir-Champa,Malkharoda,Sukda,21.8694,83.0944,2020,8.0,356,0,195,14,10,3.5,0,170,56,7.2,12,0.4,0.01,14,,,,,2020,cgwb_2020.pdf
3698,W215555082493001,Chhattisgarh,Janjgir-Champa,Shakti,Thathari,21.9319,82.825,2020,7.8,754,0,281,64,67,11,0,340,76,36,28,1.33,0.01,22,,,,,2020,cgwb_2020.pdf
3699,W222105082260001,Chhattisgarh,Korba,Pali,Bandhakhar,22.3514,82.43,2020,7.8,532,0,159,57,19,73,0,190,28,29,40,11,0.01,14,,,,,2020,cgwb_2020.pdf
3700,W221159082462301,Chhattisgarh,Korba,Kartala,Barpali,22.2,82.7733,2020,7.8,145,0,79,7,1,2.8,0,70,20,4.8,1.6,3,0.1,10,,,,,2020,cgwb_2020.pdf
3701,W222115082551301,Chhattisgarh,Korba,Kartala,Batati Junction,22.3542,82.9237,2020,7.2,311,0,110,14,7.2,60,0,140,24,19,6.2,10,0.1,12,,,,,2020,cgwb_2020.pdf
3702,W222600082260001,Chhattisgarh,Korba,Katghora,Chaitama,22.4333,82.4333,2020,7.9,558,0,220,496,29,25,0,240,60,22,38,1.3,1.1,16,,,,,2020,cgwb_2020.pdf
3703,W221910082590501,Chhattisgarh,Korba,Kartala,Champa mode,22.313,82.9916,2020,7.9,740,0,262,57,61,19,0,230,68,14,63,7,0.6,19,,,,,2020,cgwb_2020.pdf
3704,W222028083003501,Chhattisgarh,Korba,Korba,chachiya,22.3415,83.0119,2020,7.9,153,0,49,21,0.2,12,0,60,16,4.8,5.7,6.3,0.1,10,,,,,2020,cgwb_2020.pdf
3705,W221424083011301,Chhattisgarh,Korba,Kartala,Charmar,22.2366,83.0236,2020,7.8,558,0,281,35,20,1.4,0,250,60,24,19,10,0.4,14,,,,,2020,cgwb_2020.pdf
3706,W222110082502501,Chhattisgarh,Korba,Korba,Dhegurdih manzipara,22.3528,82.8371,2020,7.6,226,0,49,21,0.3,64,0,90,12,14,4,19,0.2,9,,,,,2020,cgwb_2020.pdf
3707,W191518084462301,Chhattisgarh,Korba,Katghora,Gopalpur,22.4347,82.65,2020,7.9,733,0,195,71,59,64,0,300,72,29,33,0.6,0.1,18,,,,,2020,cgwb_2020.pdf
3708,W221221083000101,Chhattisgarh,Korba,Kartala,Jogipali,22.2057,83.001,2020,7.9,524,0,244,35,21,1.5,0,230,48,23,17,8.5,1.6,19,,,,,2020,cgwb_2020.pdf
3709,W221810082574501,Chhattisgarh,Korba,Kartala,Kartala,22.3028,82.9625,2020,7.8,406,0,122,31,34,68,0,170,40,17,18,11,0.3,20,,,,,2020,cgwb_2020.pdf
3710,W222859082320701,Chhattisgarh,KORBA,Katghora,Kasania,22.4831,82.5356,2020,8.0,634,0,207,50,38,33,0,205,64,11,46,1,0.8,22,,,,,2020,cgwb_2020.pdf
3711,W223030082311501,Chhattisgarh,Korba,Katghora,Katghora,22.5083,82.5208,2020,7.0,640,0,244,50,50,31,0,250,76,14,46,0.9,0.6,21,,,,,2020,cgwb_2020.pdf
3712,W223550082234601,Chhattisgarh,Korba,Pondi,Khodri,22.5972,82.3961,2020,8.1,385,0,220,14,10,1.5,0,130,28,14,36,0.22,0.7,14,,,,,2020,cgwb_2020.pdf
3713,W222045082420001,Chhattisgarh,Korba,Korba,Korba,22.3458,82.7,2020,8.0,702,0,244,50,58,38,0,230,48,26,55,11,1,21,,,,,2020,cgwb_2020.pdf
3714,W220734082404901,Chhattisgarh,Korba,korba,kothari naka,22.1263,82.6805,2020,8.0,167,0,73,14,0.1,1.2,0,70,20,4.8,6,2,0.4,11,,,,,2020,cgwb_2020.pdf
3715,W224554082154901,Chhattisgarh,Korba,Pondi,Lenga,22.7594,82.2636,2020,7.9,514,0,256,14,31,0.5,0,180,52,12,35,5.4,0.2,16,,,,,2020,cgwb_2020.pdf
3716,W224000082225001,Chhattisgarh,Korba,Pondi,Nagai,22.6667,82.3806,2020,7.9,391,0,207,7,26,1,0,140,40,9.6,33,0.7,1,12,,,,,2020,cgwb_2020.pdf
3717,W222042082462601,Chhattisgarh,Korba,Korba,Naktikhar,22.3425,82.7714,2020,8.1,141,0,61,7,56,0.2,0,70,16,7.2,1.6,3.2,0.36,10,,,,,2020,cgwb_2020.pdf
3718,W222005082322901,Chhattisgarh,Korba,Katghora,Naraibodh,22.3314,82.6219,2020,7.5,223,0,49,14,22,28,0,80,8,14,8.2,9,0.21,11,,,,,2020,cgwb_2020.pdf
3719,W221635082520001,Chhattisgarh,Korba,Pali,Nonbirra,22.3369,82.4617,2020,7.6,529,0,49,64,75,80,0,200,24,34,27,10,0.3,15,,,,,2020,cgwb_2020.pdf
3720,W183233073130801,Chhattisgarh,Korba,Pali,Pali,22.3722,82.3222,2020,8.0,703,0,183,64,79,17,0,280,52,36,28,1,0.9,19,,,,,2020,cgwb_2020.pdf
3721,W225030082120001,Chhattisgarh,Korba,Pondi,Pasan,22.8417,82.2,2020,7.9,382,0,171,14,13,21,0,140,40,10,22,1,0.5,12,,,,,2020,cgwb_2020.pdf
3722,W222211082573501,Chhattisgarh,Korba,Korba,Pasarkhet,22.3632,82.9597,2020,7.9,135,0,37,7,17,17,0,60,12,7.2,3.7,4.2,0.4,8,,,,,2020,cgwb_2020.pdf
3723,W222225082160601,Chhattisgarh,Korba,Pali,Ponri,22.3769,82.2617,2020,8.1,1713,0,488,220,9,80,0,650,116,86,57,50,0.62,22,,,,,2020,cgwb_2020.pdf
3724,W205147082454001,Chhattisgarh,Korba,Kartala,Purena,22.1842,82.71999,2020,8.0,180,0,73,7,45,2.4,0,80,20,7.2,5.2,2.8,0.35,10,,,,,2020,cgwb_2020.pdf
3725,W222651082284201,Chhattisgarh,Korba,Katghora,Rajkamma,22.4475,82.4783,2020,7.6,807,0,366,50,33,21,0,340,80,34,36,4.5,0.8,17,,,,,2020,cgwb_2020.pdf
3726,W221615082500501,Chhattisgarh,Korba,Kartala,Salihabhata,22.2708,82.8347,2020,8.1,450,0,85,57,65,1,0,150,32,29,31,0.55,0.26,15,,,,,2020,cgwb_2020.pdf
3727,W222931082360101,Chhattisgarh,Korba,Korba,Salora,22.4948,82.5967,2020,8.0,440,0,159,14,56,24,0,180,8,38,14,11,0.37,15,,,,,2020,cgwb_2020.pdf
3728,W222926082300901,Chhattisgarh,Korba,Katghora,Sindhiya,22.4973,82.5024,2020,7.7,401,0,55,57,13,65,0,140,20,22,13,16,0.23,12,,,,,2020,cgwb_2020.pdf
3729,W221148082470701,Chhattisgarh,Korba,Pondi,Tuman,22.575,82.4208,2020,7.9,243,0,110,7,19,6,0,110,36,4.8,6.1,0.36,0.3,11,,,,,2020,cgwb_2020.pdf
3730,W221148082470701,Chhattisgarh,Korba,Kartala,Tuman,22.1967,82.7853,2020,8.0,390,0,183,35,6,2,0,140,40,9.6,31,0.5,0.63,19,,,,,2020,cgwb_2020.pdf
3731,,Chhattisgarh,Korba,Kartala,Sargundia,22.2269,82.73,2020,8.0,610,0,220,35,96,1.6,0,290,60,34,18,0.7,0.4,16,,,,,2020,cgwb_2020.pdf
3732,W222324082214901,Chhattisgarh,Korba,Pali,Dumarkochhar,22.3902,82.3638,2020,7.9,414,0,189,14,49,0.1,0,200,40,24,12,1.7,0.36,13,,,,,2020,cgwb_2020.pdf
3733,W222320082222704,Chhattisgarh,Korba,Pali,Makhanpur,22.3889,82.3743,2020,8.1,1386,0,427,184,66,38,0,470,40,89,110,2.9,1.36,20,,,,,2020,cgwb_2020.pdf
3734,W221928082172401,Chhattisgarh,Korba,Pali,Baksahi,22.3244,82.28989,2020,7.7,1394,0,55,163,8,26,0,570,140,53,64,6,0.85,20,,,,,2020,cgwb_2020.pdf
3735,W222020082183101,Chhattisgarh,Korba,Pali,Mungadih,22.33886,82.30865,2020,7.8,606,0,268,50,11,1,0,220,56,24,36,4.3,0.31,18,,,,,2020,cgwb_2020.pdf
3736,W221900082355304,Chhattisgarh,Korba,korba,Bahanpath,22.3167,82.5982,2020,8.0,463,0,116,50,16,56,0,160,52,7.2,29,4.6,0.3,13,,,,,2020,cgwb_2020.pdf
3737,W222545083023901,Chhattisgarh,Korba,Korba,Basin,22.4294,83.0448,2020,8.1,62,0,24,7,15,19,0,25,4,3.6,2,4.2,0.2,12,,,,,2020,cgwb_2020.pdf
3738,W222349082592901,Chhattisgarh,Korba,Korba,Kolga,22.3967,82.9927,2020,7.7,58,0,18,7,2,19,0,20,2,3.6,2,4.3,0.12,17,,,,,2020,cgwb_2020.pdf
3739,W211219082231101,Chhattisgarh,Korba,Katghora,Lakhanpur,22.4573,82.5327,2020,7.6,470,0,73,64,54,35,0,140,28,17,39,10,0.25,21,,,,,2020,cgwb_2020.pdf
3740,W221357082540604,Chhattisgarh,Korba,Kartala,Sendripali,22.2326,82.9017,2020,7.7,544,0,220,43,17,21,0,220,20,41,23,2.6,0.27,16,,,,,2020,cgwb_2020.pdf
3741,,Chhattisgarh,Korba,Korba,Shuklakhar,22.422,82.5842,2020,7.9,147,0,49,7,24,0.6,0,65,8,11,2,3.6,0.11,13,,,,,2020,cgwb_2020.pdf
3742,W215130081550001,Chhattisgarh,Mungeli,Patharya,Baitalpur,21.8583,81.9167,2020,8.1,782,0,293,57,38,18,0,280,36,46,38,10,0.73,14,,,,,2020,cgwb_2020.pdf
3743,W220023081425801,Chhattisgarh,Mungeli,Patharya,Chirhula,22.0092,81.7161,2020,8.0,1456,0,445,170,38,78,0,560,120,62,39,11,0.34,16,,,,,2020,cgwb_2020.pdf
3744,W211630082434801,Chhattisgarh,Mungeli,Mungeli,Deori,22.115,81.6706,2020,8.1,495,0,287,14,6,4.2,0,190,8,41,34,1.4,0.37,21,,,,,2020,cgwb_2020.pdf
3745,W220100081502001,Chhattisgarh,Mungeli,Patharya,Patharia (chorbhatti),22.0167,81.8389,2020,7.9,1800,0,860,106,46,73,0,840,216,72,56,3,0.56,20,,,,,2020,cgwb_2020.pdf
3746,W220441081382501,Chhattisgarh,Mungeli,Mungeli,Sitalkunda,22.0781,81.6403,2020,7.9,1422,0,580,64,9,3.5,0,450,36,86,127,1.2,0.41,17,,,,,2020,cgwb_2020.pdf
3747,W220908081364103,Chhattisgarh,Mungeli,Lormi,Amadob,22.6311,81.7281,2020,8.0,655,0,220,50,9,66,0,230,56,22,37,1,0.47,13,,,,,2020,cgwb_2020.pdf
3748,W223412081452501,Chhattisgarh,Mungeli,Lormi,Attaria,22.57,81.7569,2020,7.7,651,0,262,43,2,65,0,240,52,26,40,1.17,0.4,19,,,,,2020,cgwb_2020.pdf
3749,W222253081535901,Chhattisgarh,Mungeli,Lormi,Barighat,22.3814,81.8997,2020,8.1,385,0,183,14,38,3.7,0,130,36,10,15,1,0.43,21,,,,,2020,cgwb_2020.pdf
3750,W220201081505401,Chhattisgarh,Mungeli,Patharia,Barcha,22.03361111,81.84833333,2020,8.1,394,0,525,35,8,2.2,0,250,24,46,16,1.9,0.8,22,,,,,2020,cgwb_2020.pdf
3751,,Chhattisgarh,Mungeli,Lormi,Bindabal,22.4267,81.795,2020,7.9,2260,0,891,128,61,83,0,735,52,145,56,102,0.31,13,,,,,2020,cgwb_2020.pdf
3752,W190510082142501,Chhattisgarh,Mungeli,Lormi,Chandli,81.6446,22.2172,2020,7.9,516,0,183,35,36,33,0,225,40,42,17,1.03,0.24,17,,,,,2020,cgwb_2020.pdf
3753,W220412081383001,Chhattisgarh,Mungeli,Mungeli,Chatarkhar,22.0701,81.64173,2020,7.9,574,0,281,28,14,27,0,260,36,41,20,1,0.37,16,,,,,2020,cgwb_2020.pdf
3754,W222630081461501,Chhattisgarh,Mungeli,Mungeli,Chhaparwa,22.2844,81.465,2020,7.6,1492,0,567,113,9,75,0,540,108,65,71,4.4,0.53,18,,,,,2020,cgwb_2020.pdf
3755,W220108081460401,Chhattisgarh,Mungeli,Patharia,Chandargarhi,22.019,81.768,2020,7.5,2130,0,85,156,75,88,0,850,196,86,71,53,0.78,14,,,,,2020,cgwb_2020.pdf
3756,W223230081444501,Chhattisgarh,Mungeli,Lormi,Lamni,22.5417,81.7458,2020,7.9,415,0,92,14,91,30,0,190,56,12,9,3.1,0.3,22,,,,,2020,cgwb_2020.pdf
3757,W221615081422505,Chhattisgarh,Mungeli,Lormi,Lormi,22.2708,81.7069,2020,8.0,565,0,244,35,15,8,0,200,28,31,33,1,0.4,14,,,,,2020,cgwb_2020.pdf
3758,W221834081565901,Chhattisgarh,Mungeli,Lormi,Patera,22.3094,81.9317,2020,8.0,399,0,220,7,17,9,0,200,56,14,8.3,0.6,0.3,17,,,,,2020,cgwb_2020.pdf
3759,W215611075081001,Chhattisgarh,Mungeli,Lormi,Rajpur,22.1752,81.6522,2020,8.1,1011,0,403,78,49,8,0,310,20,62,88,0.6,0.5,12,,,,,2020,cgwb_2020.pdf
3760,W222946081474301,Chhattisgarh,Mungeli,Lormi,Tilaidabra,22.4961,81.795,2020,7.9,568,0,207,35,35,34,0,255,44,35,13,1.2,0.35,9,,,,,2020,cgwb_2020.pdf
3761,,Chhattisgarh,Mungeli,Mungeli,Mungeli,22.0805,81.6733,2020,7.7,1234,0,525,57,90,13,0,500,96,62,51,1.3,0.25,20,,,,,2020,cgwb_2020.pdf
3762,W324535074534101,J&K,SAMBA,SAMBA,Sidhra,32.75972222,74.89472222,2020,7.5,730,0,371,34,55.74,67.9,ND,413,34.8,79,30.4,2.2,0,,438,,,,2020,cgwb_2020.pdf
3763,W324602075023501,J&K,JAMMU,JAMMU,Surinsar,32.76722222,75.04305556,2020,8.2,480,0,291,14,19.5,12.4,ND,250,52.2,29,20.3,5.1,0.363,,288,,,,2020,cgwb_2020.pdf
3764,,J&K,SAMBA,SAMBA,Sagoon,32.74722222,75.07722222,2020,8.1,460,0,278,34,12.6,19.5,ND,195,30.4,29,52.8,3.0,0.461,,276,,,,2020,cgwb_2020.pdf
3765,W324150075095201,J&K,UDHAMPUR,RAMNAGAR,Chhani Mansar,32.69722222,75.16444444,2020,7.7,450,0,318,20,9.4,0.42,ND,250,39.1,37,23.0,1.7,0.49,,270,,,,2020,cgwb_2020.pdf
3766,W325109075010701,J&K,JAMMU,JAMMU,Badsoo,32.8525,75.01861111,2020,8.2,330,0,146,20,20.09,15.9,ND,163,43.5,13,9.9,1.8,0.22,,198,,,,2020,cgwb_2020.pdf
3767,W325004075023001,J&K,JAMMU,JAMMU,Kah Pahuta,32.83444444,75.04166667,2020,8.2,460,0,305,20,21.76,4.82,ND,261,34.8,42,24.2,2.0,0.22,,276,,,,2020,cgwb_2020.pdf
3768,W325014075020001,J&K,JAMMU,JAMMU,Kunihala,32.83722222,75.03333333,2020,8.1,540,0,265,48,30,23.3,ND,293,43.5,45,22.0,6.3,0.46,,324,,,,2020,cgwb_2020.pdf
3769,W324756075063001,J&K,JAMMU,JAMMU,Kot Kaswal,32.79888889,75.10833333,2020,8.0,410,0,199,27,24.9,10.2,ND,195,30.4,29,20.9,1.8,1.04,,246,,,,2020,cgwb_2020.pdf
3770,W324520075090001,J&K,UDHAMPUR,RAMNAGAR,Manwall,32.75555556,75.15,2020,7.6,470,0,291,27,8.26,20.8,ND,271,43.5,40,14.3,2.6,0.66,,282,,,,2020,cgwb_2020.pdf
3771,W324300075103001,J&K,UDHAMPUR,RAMNAGAR,Salabra,32.71666667,75.175,2020,7.9,360,0,199,20,11.7,3.5,ND,185,26.1,29,11.46,2.2,0.63,,216,,,,2020,cgwb_2020.pdf
3772,W324046075143301,J&K,UDHAMPUR,RAMNAGAR,Sunal,32.67944444,75.2425,2020,7.7,410,0,252,20,16.8,3.2,ND,250,34.8,40,6.2,2.15,0.33,,246,,,,2020,cgwb_2020.pdf
3773,W323830075201001,J&K,KATHUA,BILLAWAR,Ramkot,32.64166667,75.33611111,2020,7.8,480,0,305,20,17.5,7.48,ND,250,21.7,48,25.1,8.77,0.36,,288,,,,2020,cgwb_2020.pdf
3774,,J&K,KATHUA,BILLAWAR,Lakri,32.65611111,75.41527778,2020,8.0,400,0,199,14,12.9,11.17,ND,163,39.1,16,20.98,2.79,0.3,,240,,,,2020,cgwb_2020.pdf
3775,W323808075303001,J&K,KATHUA,BILLAWAR,Mandli,32.63555556,75.50833333,2020,7.9,620,0,305,68,25.9,2.3,ND,228,43.5,29,70.25,3.95,1,,372,,,,2020,cgwb_2020.pdf
3776,W323458075324001,J&K,KATHUA,BILLAWAR,Phinter,32.58277778,75.54444444,2020,8.3,420,0,159,34,25.4,40,ND,195,43.5,21,13.93,2.93,0.39,,252,,,,2020,cgwb_2020.pdf
3777,W323647075363001,J&K,KATHUA,BILLAWAR,Billawar,32.61305556,75.60833333,2020,8.5,330,13.02,146,34,11.6,3.9,ND,98,21.7,11,44.81,4.73,0.69,,198,,,,2020,cgwb_2020.pdf
3778,W323323075335701,J&K,KATHUA,BILLAWAR,Pallan,32.55638889,75.56583333,2020,8.5,310,13.02,159,20,15.1,0.109,ND,174,56.5,8,11.06,1.88,0.36,,186,,,,2020,cgwb_2020.pdf
3779,W325009075161401,J&K,UDHAMPUR,UDHAMPUR,Talpad,32.83583333,75.27055556,2020,8.2,290,0,185,14,9.7,0.282,ND,152,34.8,16,12.58,2.34,0.51,,174,,,,2020,cgwb_2020.pdf
3780,W325009075161501,J&K,UDHAMPUR,UDHAMPUR,Nagrota Panjgrain,32.83583333,75.27083333,2020,8.1,340,0,212,20,8.9,5.49,ND,195,34.8,26,12.84,2.46,0.415,,204,,,,2020,cgwb_2020.pdf
3781,W324909075184501,J&K,UDHAMPUR,RAMNAGAR,Dalsar,32.81916667,75.3125,2020,7.9,580,0,384,34,17.3,1.14,ND,228,26.1,40,76.64,2.96,0.48,,348,,,,2020,cgwb_2020.pdf
3782,W221717074545901,J&K,UDHAMPUR,RAMNAGAR,Dehari,32.78138889,75.27277778,2020,8.5,650,13.02,397,27,23.07,3.34,ND,98,17.4,13,151.8,5.26,1.958,,390,,,,2020,cgwb_2020.pdf
3783,W324745075135401,J&K,UDHAMPUR,RAMNAGAR,Jallow,32.79583333,75.23166667,2020,8.5,420,13.02,265,14,6.78,0.893,ND,119,17.4,18,71,3.25,0.637,,252,,,,2020,cgwb_2020.pdf
3784,,J&K,UDHAMPUR,UDHAMPUR,Ritti,32.84166667,75.16333333,2020,8.9,680,13.02,450,20,13.9,1.07,ND,54,8.7,8,170,3.98,0.79,,408,,,,2020,cgwb_2020.pdf
3785,W325101075105501,J&K,UDHAMPUR,UDHAMPUR,Kuperlah,32.85027778,75.18194444,2020,8.0,340,0,212,14,8.9,6.1,ND,185,13.0,37,7.8,1.4,0.45,,204,,,,2020,cgwb_2020.pdf
3786,W325344075080701,J&K,UDHAMPUR,UDHAMPUR,Phangyal,32.89555556,75.13527778,2020,8.3,320,6.51,106,41,17.48,28.27,ND,174,39.1,18,8.7,1.7,0.37,,192,,,,2020,cgwb_2020.pdf
